op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
72448	SOC. AUTOMOTRIZ COVALSA CENTER LTDA	Par	Cuatricromia	Generales	5x6	01	51.405	Publicado	Claudio Romero	PORTADA ..COVALSA	2015-4-29 00:00:00	
74045	FARMACIAS CRUZ VERDE S.A.	Impar	Cuatricromia	Generales	35x3	03	207.623	Publicado	Italo Retamal	cruz verde	2015-4-29 00:00:00	
73832	brillador			UIP	17x2	05	9.211	Publicado	Italo Retamal	alto brillador 	2015-4-29 00:00:00	
74344	CALLEGARI LTDA.	Par	Cuatricromia	Generales	6x6	06	30.000	Publicado	Marcela Tello-ElDia	Kia - Portada - Rep. 28/4	2015-4-29 00:00:00	
72359	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-4-29 00:00:00	
72461	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	0	Publicado	Claudio Romero	Muebles Alpina	2015-4-29 00:00:00	
73781	DABED Y CIA. LTDA., SELIM	Impar	Cuatricromia	Generales	6x6	09	23.076	Publicado	Italo Retamal	(29) Dabed Xpress	2015-4-29 00:00:00	
73047	CENCOSUD ADMINISTRADORAS DE TARJETA	Impar	Cuatricromia	Generales	35x3	11	200.000	Publicado	M Cristina Puga	Tarjeta cencosud	2015-4-29 00:00:00	
74597	soc per			UIP	10x6	12	16.260	Publicado	Italo Retamal		2015-4-29 00:00:00	
70808	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	14	0	Publicado	Marcela Tello-ElDia		2015-4-29 00:00:00	
73816	ILUSTRE MUNICIPALIDAD DE MONTE PATR		Hasta 8 pag.	Inserto	x	INS	1.000.000	Publicado	Italo Retamal	Cuenta publica monte patria	2015-4-29 00:00:00	
