op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
167301	AUTOMOTORES GILDEMEISTER S.A.	Impar	Cuatricromia	Generales	35x6	05	998.520	Publicado	Kathine Soto-Stgo	2018-10-5 00:00:00	
167316	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	32x6	07	544.008	Arte	Medios Regionales	2018-10-5 00:00:00	
167313	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	32x6	09	544.008	Arte	Medios Regionales	2018-10-5 00:00:00	
167275	DIARIO EL DIA	Par	Cuatricromia	Generales	6x3	10	0	Arte	Marcela Tello-ElDia	2018-10-5 00:00:00	
165056	BUALE GRUP LTDA.	Par	Cuatricromia	Generales	17x3	11	60.000	Publicado	Claudio Romero	2018-10-5 00:00:00	
167338	CIA. MINERA DEL PACIFICO S.A.	Par	Blanco y negro	Generales	18x3	11	195.798	Publicado	Pedro Jaime	2018-10-5 00:00:00	
167303	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Blanco y negro	Generales	5x1	13	18.310	Publicado	Claudio Romero	2018-10-5 00:00:00	
167306	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	10x2	13	0	Arte	Marcela Tello-ElDia	2018-10-5 00:00:00	
164386	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	13	8.306	Publicado	Miguel Apey	2018-10-5 00:00:00	
167314	MOP OOPP	Par	Blanco y negro	Generales	5x2	13	24.901	Publicado	Jacqueline Torres	2018-10-5 00:00:00	
167367	DIARIO EL DIA	Par	Blanco y negro	Generales	15x2	13	0	Arte	Marcela Tello-ElDia	2018-10-5 00:00:00	
167366	DIARIO EL DIA	Par	Blanco y negro	Generales	5x1	13	0	Arte	Marcela Tello-ElDia	2018-10-5 00:00:00	
167231	HELLEMA HOLLAND ENGINEERING LTDA.	Par	Blanco y negro	Generales	10x2	14	54.930	Publicado	M Cristina Puga	2018-10-5 00:00:00	
164925	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Miguel Apey	2018-10-5 00:00:00	
