op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
75075	SOCIEDAD DE RENTAS FALABELLA S.A	Impar	Cuatricromia	Generales	8x6	01	50.980	Publicado	M Cristina Puga	Open : huincha portada	2015-5-8 00:00:00	
74054	FARMACIAS CRUZ VERDE S.A.	Impar	Cuatricromia	Generales	35x3	03	207.623	Publicado	Italo Retamal	cruz verde	2015-5-8 00:00:00	
73840	brillador			UIP	17x2	07	9.211	Publicado	Italo Retamal	alto brillador 	2015-5-8 00:00:00	
74517	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Arte	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-5-8 00:00:00	
75356	HANNA JARUFE HAUNE	Par	Cuatricromia	Generales	10x3	08	30.000	Publicado	Claudio Romero	saludo dia madre...	2015-5-8 00:00:00	
75323	ALVI SUPERMERCADOS MAYORISTAS S.A.	Impar	Cuatricromia	Generales	35x3	09	207.623	Publicado	Italo Retamal	m10	2015-5-8 00:00:00	
75343	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	10	0	Arte	Marcela Tello-ElDia	Campeonato de Tenis	2015-5-8 00:00:00	
74119	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	11	16.065	Publicado	Claudio Romero	Muebles Alpina	2015-5-8 00:00:00	
75448	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	14	0	Arte	Marcela Tello-ElDia		2015-5-8 00:00:00	
75238	SALINAS Y FABRES S.A.	Impar	Cuatricromia	Generales	35x6	16	483.295	Publicado	M Cristina Puga	Salfa 	2015-5-8 00:00:00	
