op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
93136	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	8x6	01	50.980	Publicado	M Cristina Puga	Open full promo	2016-1-29 00:00:00	
94619	ABRIL PUBLICIDAD INVERSIONES Y ASES	Impar	Cuatricromia	Generales	17x6	03	216.330	Publicado	Patricia Villena		2016-1-29 00:00:00	
94436	SOC. DE SER.COMERC Y APOYO FIN Y GE	Impar	Cuatricromia	Generales	17x6	05	150.000	Publicado	M Cristina Puga	Presto- Sercopresto	2016-1-29 00:00:00	
92513	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	06	16.065	Publicado	Claudio Romero	Muebles Alpina	2016-1-29 00:00:00	
93049	dominga			UIP	10x2	07	3.378	Publicado	Leonel Pizarro-Ovalle	laboratorio clinico	2016-1-29 00:00:00	
92591	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	07	1.444	Publicado	Italo Retamal	Oferta de empleos	2016-1-29 00:00:00	
92452	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	07	1.444	Publicado	Italo Retamal	venta fardos	2016-1-29 00:00:00	
92829	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	08	23.082	Publicado	Marcela Tello-ElDia	O. Enero	2016-1-29 00:00:00	
93364	CALLEGARI LTDA.	Par	Cuatricromia	Generales	8x6	09	30.000	Publicado	Marcela Tello-ElDia	Repuestos Ford - Portada	2016-1-29 00:00:00	
93965	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	10	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-1-29 00:00:00	
93933	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	7x6	11	23.077	Publicado	Marcela Tello-ElDia	Nissan X-Trail	2016-1-29 00:00:00	
94548	FERNANDO SANCHEZ			UIP	5x2	13	2.808	Publicado	Leonel Pizarro-Ovalle	AGUAS SUBTERRANEAS	2016-1-29 00:00:00	
94606	CORPORACION CULTURAL BALMACEDA DOCE	Par	Cuatricromia	Generales	17x3	14	0	Arte	Jacqueline Torres	FESTIVAL DE LAS ARTES (UBICAR CULTURA Y ESPECTACULO	2016-1-29 00:00:00	
94620	EMPRESAS LA POLAR S.A.	Par	Cuatricromia	Contraportada	35x6	16	252.000	Publicado	Patricia Villena	La Polar	2016-1-29 00:00:00	
