op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
130490	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	03	171.372	Publicado	Paola Marquez	OCR Eventos Mayo	2017-6-11 00:00:00	
131139	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	05	28.900	Arte	Medios Regionales	Parques de Chile S.A. - (81725)	2017-6-11 00:00:00	
131570	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	4x1	05	5.780	Arte	Medios Regionales	Lorena Ogalde Salinas - 45.000.000 - (96924)	2017-6-11 00:00:00	
131630	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	16x2	05	46.240	Arte	Medios Regionales	Impar - Parques de Chile - (98521)	2017-6-11 00:00:00	
131656	CAMAL MUSALEM TAPIA Y CIA.	Par	Cuatricromia	Generales	19x4	06	130.226	Publicado	Marcela Tello-ElDia		2017-6-11 00:00:00	
131267	SOCIEDAD MEDICA Y CONSULTORA ESTETI		Cuatricromia	Guia	5x2	06	13.333	Publicado	Maria_Amelia Hermosilla	Diego Polanco	2017-6-11 00:00:00	
131633	CALLEGARI LTDA.	Par	Cuatricromia	Generales	17x6	09	174.777	Publicado	Marcela Tello-ElDia	Ford Ranger	2017-6-11 00:00:00	
131631	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	16x3	11	141.613	Arte	Medios Regionales		2017-6-11 00:00:00	
131609	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	25x4	11	171.350	Publicado	Marcela Tello-ElDia	Volkswagen Golf	2017-6-11 00:00:00	
130408	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	14	0	Arte	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-6-11 00:00:00	
