op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
77240	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	5x6	01	50.980	Publicado	M Cristina Puga	Huincha portada Open Plaza	2015-6-19 00:00:00	
77259	ALVI SUPERMERCADOS MAYORISTAS S.A.	Impar	Cuatricromia	Generales	35x3	03	207.623	Publicado	Italo Retamal	m10	2015-6-19 00:00:00	
78209	gatica briones spa			UIP	5x4	04	5.630	Publicado	Italo Retamal	promo hamburguesa 	2015-6-19 00:00:00	
76651	sociedad mi			UIP	5x2	04	2.808	Publicado	Italo Retamal	talhuen	2015-6-19 00:00:00	
76694	LARA Y CIA. AGUILAS TOCANDO EL CIEL			UIP	10x6	05	16.260	Publicado	Italo Retamal	tcm lara y cia	2015-6-19 00:00:00	
76292	brillador			UIP	17x2	07	9.210	Publicado	Italo Retamal	alto brillador 	2015-6-19 00:00:00	
77104	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-6-19 00:00:00	
76456	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	16.065	Publicado	Claudio Romero	Muebles Alpina	2015-6-19 00:00:00	
77734	DABED Y CIA. LTDA., SELIM	Impar	Cuatricromia	Generales	6x6	09	23.077	Publicado	Italo Retamal	dabed expres	2015-6-19 00:00:00	
77765	SALINAS Y FABRES S.A.	Impar	Cuatricromia	Generales	17x6	11	242.029	Publicado	M Cristina Puga	Salfa IMPAR	2015-6-19 00:00:00	
78280	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	14	0	Publicado	Marcela Tello-ElDia		2015-6-19 00:00:00	
