op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
134118	INMOBILIARIA GUZMAN LTDA		80 Frases	Radio	x		499.998	Arte	M Cristina Puga	2017-7-14 00:00:00	
132519	CHRISTIAN LAUNITZ MARIN SERVICIOS M	Par	Blanco y negro	Generales	8x2	04	5.000	Publicado	Heinger Vega Torres	2017-7-14 00:00:00	
133883	INMOBILIARIA EURO AMH S.A.	Impar	Cuatricromia	Generales	34x6	05	815.777	Publicado	Paola Marquez	2017-7-14 00:00:00	
133633	INMOBILIARIA ECASA CHILE S.A.	Par	Cuatricromia	Generales	34x6	07	350.000	Publicado	Paola Marquez	2017-7-14 00:00:00	
134015	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	08	27.690	Publicado	Karina Rivera	2017-7-14 00:00:00	
134005	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	32x6	09	518.048	Arte	Medios Regionales	2017-7-14 00:00:00	
134033	UNIVERSIDAD PEDRO DE VALDIVIA	Par	Blanco y negro	Generales	20x3	10	0	Publicado	M Cristina Puga	2017-7-14 00:00:00	
134143	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	10	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
133937	CONSTRUCTORA SAMCO LTDA	Par	Cuatricromia	Generales	9x6	11	0	Arte	Miguel Apey	2017-7-14 00:00:00	
133614	DIARIO EL DIA	Par	Cuatricromia	Generales	6x6	12	0	Publicado	Marcela Tello-ElDia	2017-7-14 00:00:00	
134007	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	5x2	13	0	Publicado	Marcela Tello-ElDia	2017-7-14 00:00:00	
132854	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	13	0	Arte	Miguel Apey	2017-7-14 00:00:00	
130797	DIARIO EL DIA	Par	Blanco y negro	Generales	5x2	13	0	Publicado	Marcela Tello-ElDia	2017-7-14 00:00:00	
134104	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	8x2	14	34.784	Arte	Medios Regionales	2017-7-14 00:00:00	
134009	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	34x6	15	0	Publicado	Marcela Tello-ElDia	2017-7-14 00:00:00	
132604	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	16	8.306	Publicado	Miguel Apey	2017-7-14 00:00:00	
133885	INMOBIL. PY  S.A.	Impar	Cuatricromia	Generales	17x6	17	407.889	Publicado	Claudio Romero	2017-7-14 00:00:00	
133640	ELEODORO GODOY SALINAS	Par	Cuatricromia	Generales	6x6	21	78.031	Publicado	M Cristina Puga	2017-7-14 00:00:00	
133022	SOC. GASTRONOMICA Y DE TURISMO MART	Par	Blanco y negro	Generales	5x2	22	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
134144	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	22	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
133084	SOC. HOTELERA VICHUQUEN LTDA.	Par	Cuatricromia	Generales	5x3	22	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
133006	PILLA LA VACA	Par	Cuatricromia	Generales	5x2	22	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
133002	MARTIN JURE PATRICIA	Par	Cuatricromia	Generales	5x3	22	0	Publicado	Marcela Tello-ElDia	2017-7-14 00:00:00	
133735	AET CHILE SPA	Par	Cuatricromia	Generales	17x3	23	64.641	Publicado	Pedro Jaime	2017-7-14 00:00:00	
134129	INMOBILIARIA GUZMAN LTDA	Par	Cuatricromia	Generales	34x6	24	522.934	Publicado	Carolina Naranjo	2017-7-14 00:00:00	
134132	DIARIO EL DIA	Par	Cuatricromia	Generales	12x6	27	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
133841	DIARIO EL DIA	Par	Cuatricromia	Generales	13x6	28	0	Arte	Marcela Tello-ElDia	2017-7-14 00:00:00	
132649	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	4x5	29	20.508	Publicado	Miguel Apey	2017-7-14 00:00:00	
132576	SOC. DE GES			UIP	5x1	29	8.937	Publicado	Miguel Apey	2017-7-14 00:00:00	
132760	ARMAQ			UIP	5x1	29	8.937	Publicado	Claudio Romero	2017-7-14 00:00:00	
133503	SOCIEDAD MEDICA  Y CONSULTORA ESTET			UIP	5x1	29	8.937	Publicado	Maria_Amelia Hermosilla	2017-7-14 00:00:00	
128033	cern			UIP	5x1	29	8.937	Publicado	Nadia Randolph	2017-7-14 00:00:00	
131829	VELIZ CORTES JOSE A.	Par	Blanco y negro	Generales	3x2	30	13.403	Publicado	Pedro Cortes	2017-7-14 00:00:00	
134130	CLUB DE CAMPO PAN DE AZUCAR	Par	Blanco y negro	Generales	12x2	30	57.983	Publicado	Pedro Jaime	2017-7-14 00:00:00	
132888	SERVICIOS GENERALES GUAYACAN S.A	Par	Blanco y negro	Generales	4x2	30	6.666	Publicado	Jacqueline Torres	2017-7-14 00:00:00	
133897	AUTOMOTORES DEL NORTE	Par	Blanco y negro	Generales	5x1	31	7.427	Publicado	Miguel Apey	2017-7-14 00:00:00	
134026	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Generales	35x6	32	0	Publicado	Patricia Villena	2017-7-14 00:00:00	
133259	JDV REMATES S.A.	Par	Blanco y negro	Generales	7x3	EC-18	69.328	Publicado	Pedro Jaime	2017-7-14 00:00:00	
134010	SOC. INMOBILIARIA E INVERSIONES CHI	Par	Blanco y negro	Generales	10x2	EC-18	73.240	Publicado	Claudio Romero	2017-7-14 00:00:00	
133255	JDV REMATES S.A.	Par	Blanco y negro	Generales	7x3	EC-18	69.328	Publicado	Pedro Jaime	2017-7-14 00:00:00	
132935	INVERSIONES DE TURISMO LOS LAGOS S.	Par	Blanco y negro	Economico	5x2	EC-19	16.774	Publicado	Rene Pizarro	2017-7-14 00:00:00	
123872	HOTELERIA LUIS ALBERTO BERETTA KIEK	Par	Blanco y negro	Generales	5x2	EC-19	6.061	Publicado	Patricia Villena	2017-7-14 00:00:00	
131764	WALMART CHILE S.A	Home	Box Derecho	Web	x	WEB	462.171	Publicado	M Cristina Puga	2017-7-14 00:00:00	
