op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
150010	SCOTIABANK CHILE S.A.	531 Palabras		Legal	x		131.933	Orden Confirmada	Pedro Jaime	AVISO DE REMATE ROL 1287-2016, SCOTIABANK CON CASTILLO 	2018-2-7 00:00:00	
149789	OMD CHILE S.P.A.	Impar	Cuatricromia	Generales	35x6	03	445.386	Publicado	Patricia Villena		2018-2-7 00:00:00	
149549	DONATTOS OVALLE SPA			UIP	5x2	05	2.808	Publicado	Karina Rivera	VENTA DERECHO DE LLAVE	2018-2-7 00:00:00	
148386	INVERSIONES TANGUEMAR LIMITADA			UIP	5x2	05	2.808	Publicado	Patricia Villena	Tanguemar 2	2018-2-7 00:00:00	
147785	CL?NICA VETERINARIA LOS MANCOS LTDA			UIP	10x2	06	5.630	Publicado	Karina Rivera	CLINICA VETERINARIA 	2018-2-7 00:00:00	
149340	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	0	Arte	Claudio Romero	Muebles Alpina	2018-2-7 00:00:00	
149370	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	09	0	Arte	Paola Marquez	Eventos OCR Febrero	2018-2-7 00:00:00	
149792	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	11	23.076	Publicado	Karina Rivera	GRAF. 3	2018-2-7 00:00:00	
147885	VELIZ CORTES JOSE A.			UIP	5x2	15	4.695	Publicado	Pedro Cortes		2018-2-7 00:00:00	
150057	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	15	0	Publicado	Marcela Tello-ElDia		2018-2-7 00:00:00	
