op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
142551	C.M. SOC. GASTRONOMICA LTDA.			UIP	5x2	04	7.208	Publicado		2017-11-15 00:00:00	
144061	INMOBIL. EL MIRADOR S.A.	Par	Blanco y negro	Generales	5x2	04	36.620	Publicado	Rene Pizarro	2017-11-15 00:00:00	
142761	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	04	0	Publicado	Miguel Apey	2017-11-15 00:00:00	
142980	CENTRO DE EDUC.CAP.Y FORMACION LABO	Par	Blanco y negro	Generales	5x2	04	4.666	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
144064	CLARO CHILE S.A.	Impar	Cuatricromia	Generales	17x6	05	313.761	Publicado	Kathine Soto-Stgo	2017-11-15 00:00:00	
142522	CORP. DE FOMENTO DE LA PRODUCCION	Impar	Blanco y negro	Generales	17x3	07	152.398	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
142349	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	09	8.306	Publicado	Miguel Apey	2017-11-15 00:00:00	
143352	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	09	0	Publicado	Marcela Tello-ElDia	2017-11-15 00:00:00	
141546	CHRISTIAN LAUNITZ MARIN SERVICIOS M	Par	Blanco y negro	Generales	5x2	12	5.000	Publicado	Heinger Vega Torres	2017-11-15 00:00:00	
143564	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	5x2	13	0	Publicado	Marcela Tello-ElDia	2017-11-15 00:00:00	
142498	CENTRO TECNICO ACUARELA LTDA.	Par	Blanco y negro	Generales	5x2	13	20.874	Publicado	Rene Pizarro	2017-11-15 00:00:00	
144056	SUBSIDIO NACIONAL TRANSPORTE PUBLIC	Par	Blanco y negro	Generales	15x2	13	66.648	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143466	ILUSTRE MUNICIPALIDAD DE LA SERENA	Par	Blanco y negro	Generales	10x3	14	74.705	Publicado	M Cristina Puga	2017-11-15 00:00:00	
143555	CIA. MINERA SAN GERONIMO	Par	Blanco y negro	Generales	17x3	14	186.762	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143593	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143619	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143594	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143618	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143595	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143596	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143597	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143592	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143623	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143624	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143625	MOP OOPP	252 Palabras		Legal	x	17 	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143626	MOP OOPP	252 Palabras		Legal	x	17	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143620	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143611	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143612	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143613	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143614	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143615	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143616	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143617	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143633	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143621	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143622	MOP OOPP	252 Palabras		Legal	x	18	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143599	MOP OOPP	252 Palabras		Legal	x	19	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143598	MOP OOPP	252 Palabras		Legal	x	19	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143627	MOP OOPP	252 Palabras		Legal	x	19	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
143600	MOP OOPP	252 Palabras		Legal	x	19	62.496	Publicado	Jacqueline Torres	2017-11-15 00:00:00	
