op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
119683	CHRISTIAN LAUNITZ MARIN SERVICIOS M	Par	Blanco y negro	Generales	4x2	04	6.464	Publicado	Jacqueline Torres	2016-12-30 00:00:00	
119753	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Generales	35x6	05	504.000	Publicado	Patricia Villena	2016-12-30 00:00:00	
119315	AGROPLASTIC LTDA.	Par	Cuatricromia	Generales	17x6	07	275.000	Publicado	Claudio Romero	2016-12-30 00:00:00	
119711	AUTOMOTORES GILDEMEISTER S.A.	Impar	Cuatricromia	Generales	35x6	09	1.098.161	Publicado	Kathine Soto-Stgo	2016-12-30 00:00:00	
119949	INVERSIONES VEINTINUEVE GRADOS	Par	Cuatricromia	Generales	12x3	10	129.196	Publicado	Patricia Villena	2016-12-30 00:00:00	
118138	SOC. COMERCIAL NAPOLEON LTDA.	Impar	Blanco y negro	Generales	5x6	11	11.538	Publicado	Patricia Villena	2016-12-30 00:00:00	
119666	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	16x6	13	309.344	Publicado	Medios Regionales	2016-12-30 00:00:00	
117722	DIARIO EL DIA	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2016-12-30 00:00:00	
117761	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Miguel Apey	2016-12-30 00:00:00	
119625	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2016-12-30 00:00:00	
118423	PABLO NU?EZ RENCORET	Par	Blanco y negro	Generales	5x2	15	0	Publicado	Pedro Jaime	2016-12-30 00:00:00	
114329	GESTION NORTE	Par	Blanco y negro	Generales	5x2	15	9.280	Publicado	Patricia Villena	2016-12-30 00:00:00	
119974	DIARIO EL DIA	Par	Cuatricromia	Generales	5x2	15	0	Publicado	Marcela Tello-ElDia	2016-12-30 00:00:00	
119580	DIARIO EL DIA	Par	Cuatricromia	Generales	17x6	16	0	Publicado	Marcela Tello-ElDia	2016-12-30 00:00:00	
116703	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	17	205.072	Publicado	Paola Marquez	2016-12-30 00:00:00	
119728	MADERO COMUNICACIONES LTDA.	Par	Cuatricromia	Generales	17x6	19	0	Publicado	Marcela Tello-ElDia	2016-12-30 00:00:00	
119096	UNIVERSIDAD TECNOLOGICA DE CHILE	Par	Cuatricromia	Generales	12x3	20	0	Publicado	Patricia Villena	2016-12-30 00:00:00	
119973	DIARIO EL DIA	Par	Cuatricromia	Generales	20x3	20	0	Publicado	Marcela Tello-ElDia	2016-12-30 00:00:00	
