op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
73272	CALLEGARI LTDA.	Par	Cuatricromia	Generales	6x6	01	30.000	Publicado	Marcela Tello-ElDia	Kia - Portada	2015-4-12 00:00:00	
73286	CALLEGARI LTDA.	Par	Cuatricromia	Generales	17x6	03	174.777	Publicado	Marcela Tello-ElDia	Ford	2015-4-12 00:00:00	
73292	LAMA PANZA DOMINGO	Par	Blanco y negro	Generales	8x3	05	73.445	Publicado	Rene Pizarro	Gran Remate en Ovalle....	2015-4-12 00:00:00	
73197	ILUSTRE MUNICIPALIDAD DE MONTE PATR	Par	Blanco y negro	Generales	18x3	05	115.676	Publicado	Claudio Romero	PROGRAMA AGROPECUARIO..REPITE DEL 11	2015-4-12 00:00:00	
73138	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	12x6	06	0	Publicado	Marcela Tello-ElDia	Avant Premiere - Club de Lectores	2015-4-12 00:00:00	
72374	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-4-12 00:00:00	
73191	SOC. COMERCIAL BURGOS HNOS. LTDA.	Par	Blanco y negro	Generales	5x1	07	15.302	Publicado	Miguel Apey	EJECUTIVOS DE EMPRESA	2015-4-12 00:00:00	
73112	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	6x2	07	17.340	Publicado	Medios Regionales	Empresa de Transp. - Asistente Local Antofagasta - (77248)	2015-4-12 00:00:00	
73287	CALLEGARI LTDA.	Par	Cuatricromia	Generales	17x6	08	0	Arte	Marcela Tello-ElDia	Mitsubishi	2015-4-12 00:00:00	
73247	DABED Y CIA. LTDA., SELIM	Impar	Cuatricromia	Generales	6x6	09	23.077	Publicado	Italo Retamal	dabed motos	2015-4-12 00:00:00	
73343	LA ELEGANTE	Par	Blanco y negro	Generales	17x3	10	0	Publicado	Patricia Villena		2015-4-12 00:00:00	
73344	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x1	10	14.450	Publicado	Medios Regionales	Publicidad Medios Gustavo Segner - Ecrgroup - (80467)	2015-4-12 00:00:00	
73338	CAMAL MUSALEM TAPIA Y CIA.	Par	Blanco y negro	Generales	22x3	11	80.784	Publicado	Marcela Tello-ElDia		2015-4-12 00:00:00	
73339	CAMAL MUSALEM TAPIA Y CIA.	Par	Blanco y negro	Generales	22x4	13	107.712	Publicado	Marcela Tello-ElDia	Ven a Disfrutar los nuevos Modelos 2015 - Toyota	2015-4-12 00:00:00	
