op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
149534	ORIGEN COMUNICACIONES S.P.A	Impar	Cuatricromia	Generales	17x6	03	282.368	Publicado	Patricia Villena	Ministerio Secret. General de Gobierno	2018-2-1 00:00:00	
149309	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	6x2	05	18.207	Publicado	Medios Regionales	Remate Banco Santander GRC - 15962	2018-2-1 00:00:00	
147679	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2018-2-1 00:00:00	
148381	INVERSIONES TANGUEMAR LIMITADA			UIP	5x2	05	2.808	Publicado	Patricia Villena	Tanguemar 2	2018-2-1 00:00:00	
147614	SOCIEDAD EDUCACIONL GALLARDO Y FIGU			UIP	10x2	09	6.306	Publicado	Karina Rivera	CENTRO DE FORMACION MATEMATICA	2018-2-1 00:00:00	
147780	CL?NICA VETERINARIA LOS MANCOS LTDA			UIP	10x2	09	5.630	Publicado	Karina Rivera	CLINICA VETERINARIA 	2018-2-1 00:00:00	
149435	ILUSTRE MUNICIPALIDAD DE OVALLE	Par	Blanco y negro	Generales	5x3	10	0	Publicado	Karina Rivera	fe de errata	2018-2-1 00:00:00	
149402	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	17x3	11	0	Publicado	Marcela Tello-ElDia	Cartelera Cinermark - MKT	2018-2-1 00:00:00	
147879	VELIZ CORTES JOSE A.			UIP	5x2	15	4.695	Publicado	Pedro Cortes		2018-2-1 00:00:00	
149820	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	15	0	Publicado	Marcela Tello-ElDia		2018-2-1 00:00:00	
149424	INMOBILIARIA CALEUCHE LTDA	Home	Box Derecho	Web	0x0	WEB	200.000	Publicado	Paola Marquez		2018-2-1 00:00:00	
