op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
113576	CALLEGARI LTDA.	Par	Cuatricromia	Generales	17x6	03	174.777	Publicado	Marcela Tello-ElDia	Kia	2016-10-5 00:00:00	
113000	PUBLICIDAD Y MARKETING EDUARDO ALEG			UIP	17x2	04	9.211	Publicado	Claudio Romero	FERIA DE LA VIVIENDA OVALLE..	2016-10-5 00:00:00	
113386	castillo s			UIP	10x2	05	5.630	Publicado	Karina Rivera	servicios dentales	2016-10-5 00:00:00	
113014	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2016-10-5 00:00:00	
112740	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	08	0	Publicado	Paola Marquez		2016-10-5 00:00:00	
112742	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	35x6	09	0	Publicado	Paola Marquez		2016-10-5 00:00:00	
113200	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	10	0	Arte	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-10-5 00:00:00	
113072	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	16x6	11	210.973	Publicado	Medios Regionales	Impar - Agrosuper - Asobuco - (182218)	2016-10-5 00:00:00	
113526	SANTO TOMAS S.A.	Par	Blanco y negro	Generales	34x6	13	0	Publicado	Claudio Romero	SANTO TOMAS...REALIZO ENSAYO PSU...	2016-10-5 00:00:00	
112760	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	14	16.065	Publicado	Claudio Romero	Muebles Alpina	2016-10-5 00:00:00	
