op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
114743	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	16x3	05	104.352	Arte	Medios Regionales	2016-10-25 00:00:00	
114748	DIARIO EL DIA	Par	Cuatricromia	Generales	10x6	06	0	Publicado	Marcela Tello-ElDia	2016-10-25 00:00:00	
114740	UNIVERSIDAD TECNOLOGICA DE CHILE	Par	Cuatricromia	Generales	17x6	09	0	Publicado	Patricia Villena	2016-10-25 00:00:00	
114729	DIARIO EL DIA	Par	Cuatricromia	Generales	34x6	11	0	Publicado	Marcela Tello-ElDia	2016-10-25 00:00:00	
114741	UNIVERSIDAD CATOLICA DEL NORTE	Par	Cuatricromia	Generales	17x6	13	0	Publicado	Miguel Apey	2016-10-25 00:00:00	
114272	GESTION NORTE	Par	Blanco y negro	Generales	5x2	15	9.280	Publicado	Patricia Villena	2016-10-25 00:00:00	
111893	INVERSIONES VEINTINUEVE GRADOS	Par	Blanco y negro	Generales	5x2	15	9.280	Publicado	Patricia Villena	2016-10-25 00:00:00	
112691	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	15	0	Publicado	Miguel Apey	2016-10-25 00:00:00	
113185	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	16	0	Publicado	Marcela Tello-ElDia	2016-10-25 00:00:00	
113081	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	6x6	17	178.904	Publicado	Medios Regionales	2016-10-25 00:00:00	
112573	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	18	8.306	Publicado	Miguel Apey	2016-10-25 00:00:00	
114694	DIARIO EL DIA	Par	Blanco y negro	Generales	35x6	24	0	Publicado	Carolina Naranjo	2016-10-25 00:00:00	
114695	DIARIO EL DIA	Impar	Blanco y negro	Generales	35x6	25	0	Publicado	Carolina Naranjo	2016-10-25 00:00:00	
114749	DIARIO EL DIA	Par	Cuatricromia	Generales	6x6	28	0	Publicado	Marcela Tello-ElDia	2016-10-25 00:00:00	
114642	soc.inmob			UIP	5x2	30	0	Publicado	Marcela Tello-ElDia	2016-10-25 00:00:00	
114538	SOC. DE GES			UIP	5x1	30	8.937	Publicado	Miguel Apey	2016-10-25 00:00:00	
108484	CERNA E HIJOS CIA. LTDA.	Par	Blanco y negro	Generales	5x1	30	3.920	Publicado	Nadia Randolph	2016-10-25 00:00:00	
112604	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	4x5	30	20.508	Publicado	Miguel Apey	2016-10-25 00:00:00	
112868	ARMAQ			UIP	5x1	30	8.937	Publicado	Claudio Romero	2016-10-25 00:00:00	
113433	SERVICIOS GASTRON?MICOS LA CASONA D	Par	Blanco y negro	Generales	5x2	30	10.725	Publicado	Miguel Apey	2016-10-25 00:00:00	
113236	SOC. GASTRONOMICA Y DE TURISMO MART	Par	Blanco y negro	Generales	5x2	30	0	Publicado	Marcela Tello-ElDia	2016-10-25 00:00:00	
114731	CORP. CLUB DE LA SERENA	Par	Blanco y negro	Generales	5x2	31	25.210	Publicado	Pedro Jaime	2016-10-25 00:00:00	
113120	SERVICIOS GENERALES GUAYACAN S.A	Par	Blanco y negro	Generales	4x2	31	6.666	Publicado	Jacqueline Torres	2016-10-25 00:00:00	
114059	VELIZ CORTES JOSE A.	Par	Blanco y negro	Generales	3x2	31	13.403	Publicado	Pedro Cortes	2016-10-25 00:00:00	
114151	DAVILA CARLOS 			UIP	5x1	32	8.937	Publicado	Pedro Jaime	2016-10-25 00:00:00	
112902	INVERSIONES DE TURISMO LOS LAGOS S.	Par	Blanco y negro	Generales	5x1	EC-21	5.860	Publicado	Rene Pizarro	2016-10-25 00:00:00	
114602	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	8x2	EC-21	34.784	Arte	Medios Regionales	2016-10-25 00:00:00	
108927	HOTELERIA LUIS ALBERTO BERETTA KIEK	Par	Blanco y negro	Generales	5x2	EC-21	6.994	Publicado	Patricia Villena	2016-10-25 00:00:00	
