op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
154097	OMD CHILE S.P.A.	Impar	Cuatricromia	Generales	35x6	03	445.386	Publicado	Patricia Villena		2018-4-13 00:00:00	
153512	INMOBILIARIA NUEVA SERENA			UIP	10x6	05	16.260	Publicado	Claudio Romero	proyecto empresa serena (agencia enviara aviso)	2018-4-13 00:00:00	
152933	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	06	131.824	Publicado	Paola Marquez	Eventos abril OCR	2018-4-13 00:00:00	
153141	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	8x4	08	16.065	Publicado	Claudio Romero	Muebles alpina..	2018-4-13 00:00:00	
153984	EMPRESAS LA POLAR S.A.	Par	Cuatricromia	Contraportada	35x6	09	252.000	Publicado	Patricia Villena	Contraportada Evento Imperdible	2018-4-13 00:00:00	
154049	JORGE CANEO NU?EZ			UIP	5x2	10	2.808	Publicado	Patricia Villena	Casas bychome	2018-4-13 00:00:00	
152628	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	10	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2018-4-13 00:00:00	
153547	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	11	0	Publicado	Marcela Tello-ElDia	Vea en Cinemark - Rampage	2018-4-13 00:00:00	
153244	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	13	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-4-13 00:00:00	
153549	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	14	23.076	Publicado	Karina Rivera	G1	2018-4-13 00:00:00	
153978	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Contraportada	35x6	16	252.000	Publicado	Patricia Villena		2018-4-13 00:00:00	
153948	SOCIEDAD DE RENTAS FALABELLA S.A		9 a 24 pag.	Inserto	x	INS	1.400.000	Publicado	M Cristina Puga	Cuartilla /impresion Open	2018-4-13 00:00:00	
