op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
138282	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x3		0	Publicado	Marcela Tello-ElDia	La nueva forma de estar informado - Dabed	2017-9-23 00:00:00	
139186	AUTOMOTORES GILDEMEISTER S.A.	Impar	Cuatricromia	Generales	35x6	03	811.806	Publicado	Kathine Soto-Stgo	GILDEMEISTER FAVOR UBICAR PRIMERAS IMPARES	2017-9-23 00:00:00	
138313	CENTRO DE SALUD PORTALES LTDA			UIP	5x4	05	4.504	Publicado	Karina Rivera	ORTODONCIA 	2017-9-23 00:00:00	
139088	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	05	28.900	Publicado	Medios Regionales	BBVA - 2017-491451457-1 - (159457)	2017-9-23 00:00:00	
137786	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	06	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-9-23 00:00:00	
136039	INVERSIONES TANGUEMAR LIMITADA			UIP	5x2	07	2.812	Publicado	Patricia Villena	Tanguemar	2017-9-23 00:00:00	
138032	ESTUDIO JURIDICO OLIVARES Y CIA. SP	Par	Blanco y negro	Generales	5x2	07	2.000	Publicado	Jacqueline Torres	ESTUDIO JURIDICO OLIVARES	2017-9-23 00:00:00	
137216	TEODORO AGUIRRE ALVAREZ			UIP	5x2	07	2.808	Publicado	Karina Rivera	REGIONALISTA VERDE SOCIAL	2017-9-23 00:00:00	
139065	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	16x6	09	210.973	Publicado	Medios Regionales		2017-9-23 00:00:00	
139355	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	12x6	11	0	Arte	Marcela Tello-ElDia	Avant Premiere - Club de Lectores	2017-9-23 00:00:00	
139361	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Arte	Marcela Tello-ElDia		2017-9-23 00:00:00	
