op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
118764	CONSTRUCTORA CADEL LTDA.	Par	Cuatricromia	Generales	34x6	03	250.000	Publicado	Rene Pizarro		2016-12-13 00:00:00	
118776	JDV REMATES S.A.	Par	Blanco y negro	Generales	7x3	05	34.110	Publicado	Pedro Jaime	JDV, 7 X 3 	2016-12-13 00:00:00	
117854	OVALLEMAR			UIP	5x2	06	3.958	Publicado	Karina Rivera	OVALLE MAR	2016-12-13 00:00:00	
118308	COMERCIAL AVA 			UIP	10x2	06	7.882	Publicado	Karina Rivera	E BODY OVALLE	2016-12-13 00:00:00	
118696				UIP	10x2	06	5.630	Publicado	Karina Rivera	ESTETICA CARLA FIGUEROA	2016-12-13 00:00:00	
118851	SERVICIOS TASUI S.A.	Par	Blanco y negro	Generales	10x3	07	70.620	Publicado	Rene Pizarro	Vertedero El Incienso Ovalle ..Tarifado 2017	2016-12-13 00:00:00	
118866	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	08	0	Publicado	Marcela Tello-ElDia		2016-12-13 00:00:00	
115486	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	09	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-12-13 00:00:00	
118867	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	11	0	Publicado	Marcela Tello-ElDia		2016-12-13 00:00:00	
118580	CABARET Y SALON DE ESPECTACULOS ART			UIP	10x2	14	5.517	Publicado	Karina Rivera	PARADISE CLUB	2016-12-13 00:00:00	
