op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
147603	SOCIEDAD EDUCACIONL GALLARDO Y FIGU			UIP	10x2	03	6.306	Publicado	Karina Rivera	CENTRO DE FORMACION MATEMATICA	2018-1-23 00:00:00	
147807	UNIVERSIDAD BOLIVARIANA			UIP	5x4	03	5.630	Publicado	Karina Rivera	U. Bolivariana y V. Central	2018-1-23 00:00:00	
148553	INMOBILIARIA NUEVA SERENA			UIP	10x6	05	16.260	Publicado	Claudio Romero	proyecto empresa serena.(.2 AVISOS NUEVO)" DEPARTAMENTOS.".." CASAS"...ALTERNAR LOS AVISOS TODOS LOS	2018-1-23 00:00:00	
148984	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	06	0	Arte	Marcela Tello-ElDia		2018-1-23 00:00:00	
147236	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	08	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-1-23 00:00:00	
147772	CL?NICA VETERINARIA LOS MANCOS LTDA			UIP	10x2	09	5.630	Publicado	Karina Rivera	CLINICA VETERINARIA 	2018-1-23 00:00:00	
148903	ILUSTRE MUNICIPALIDAD DE RIO HURTAD			UIP	10x2	09	7.093	Publicado	Karina Rivera	FIESTA COSTUMBRISTA	2018-1-23 00:00:00	
147671	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	10	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2018-1-23 00:00:00	
148373	INVERSIONES TANGUEMAR LIMITADA			UIP	5x2	10	2.808	Publicado	Patricia Villena	Tanguemar 2	2018-1-23 00:00:00	
147870	VELIZ CORTES JOSE A.			UIP	5x2	14	4.695	Publicado	Pedro Cortes		2018-1-23 00:00:00	
148985	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Publicado	Marcela Tello-ElDia	Cupones de Descuentos - Cinemark	2018-1-23 00:00:00	
