op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
139151	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	01	23.082	Publicado	Karina Rivera	EXPO FERRETERA DABED	2017-9-17 00:00:00	
139063	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	16x6	03	210.973	Arte	Medios Regionales		2017-9-17 00:00:00	
139080	AGUAS DEL VALLE S.A.	Par	Cuatricromia	Generales	17x6	06	305.898	Publicado	Jacqueline Torres	sociales	2017-9-17 00:00:00	
137790	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	08	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-9-17 00:00:00	
131281	SOCIEDAD MEDICA Y CONSULTORA ESTETI		Cuatricromia	Guia	5x2	09	13.333	Publicado	Maria_Amelia Hermosilla	Diego Polanco	2017-9-17 00:00:00	
137283	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	09	171.372	Publicado	Paola Marquez	OCR Eventos sept	2017-9-17 00:00:00	
138026	ESTUDIO JURIDICO OLIVARES Y CIA. SP	Par	Blanco y negro	Generales	5x2	10	2.000	Publicado	Jacqueline Torres	ESTUDIO JURIDICO OLIVARES	2017-9-17 00:00:00	
136060	INVERSIONES TANGUEMAR LIMITADA	Par	Blanco y negro	Generales	5x2	10	21.422	Publicado	Patricia Villena	Tanguemar	2017-9-17 00:00:00	
137889	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	12x6	11	0	Publicado	Marcela Tello-ElDia		2017-9-17 00:00:00	
138821	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	12	28.900	Arte	Medios Regionales	Revisiones Serviden - Serviden - (152329)	2017-9-17 00:00:00	
139164	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Arte	Marcela Tello-ElDia		2017-9-17 00:00:00	
