op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
147338	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	17x6	03	200.000	Publicado	M Cristina Puga	Open Plaza - Mall Ovalle	2018-1-12 00:00:00	
147662	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2018-1-12 00:00:00	
146841	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	06	16.065	Publicado	Claudio Romero	Muebles Alpina	2018-1-12 00:00:00	
147798	UNIVERSIDAD BOLIVARIANA			UIP	5x4	08	5.630	Publicado	Karina Rivera	U. Bolivariana y V. Central	2018-1-12 00:00:00	
148082	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	5x4	08	0	Publicado	Marcela Tello-ElDia		2018-1-12 00:00:00	
147592	SOCIEDAD EDUCACIONL GALLARDO Y FIGU			UIP	10x2	09	6.306	Publicado	Karina Rivera	CENTRO DE FORMACION MATEMATICA	2018-1-12 00:00:00	
146794	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	09	131.824	Publicado	Paola Marquez	OCR Eventos enero	2018-1-12 00:00:00	
147248	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	10	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-1-12 00:00:00	
147924	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	11	0	Publicado	Marcela Tello-ElDia	Cartelera Cinermark - MKT	2018-1-12 00:00:00	
148001	INMOBILIARIA NUEVA SERENA	Par	Cuatricromia	Generales	17x3	11	68.906	Publicado	Claudio Romero	LLANOS DE SAN LUIS III	2018-1-12 00:00:00	
148081	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	15	0	Publicado	Marcela Tello-ElDia		2018-1-12 00:00:00	
146013	VELIZ CORTES JOSE A.			UIP	5x2	15	4.695	Publicado	Pedro Cortes		2018-1-12 00:00:00	
147793	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Generales	35x6	16	252.000	Publicado	Patricia Villena	La Polar Smart	2018-1-12 00:00:00	
