op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
90803	INMOBILIARIA E INVERIONES SANTA EMA	Par	Cuatricromia	Generales	35x6		968.966	Arte	Miguel Apey	2015-11-22 00:00:00	
89203	DIARIO EL DIA	Par	Cuatricromia	Generales	17x5		0	Publicado	Marcela Tello-ElDia	2015-11-22 00:00:00	
89626	AUTOCREDIT E.I.R.L.	Par	Blanco y negro	Generales	5x2		43.944	Publicado	Jacqueline Torres	2015-11-22 00:00:00	
88313	BANCO FALABELLA	Impar	Cuatricromia	Generales	35x6	05	695.000	Publicado	M Cristina Puga	2015-11-22 00:00:00	
87279	HABITA INMOBILIARIA SA	Par	Cuatricromia	Generales	34x3	07	486.328	Publicado	Miguel Apey	2015-11-22 00:00:00	
89596	CORP. DE FOMENTO DE LA PRODUCCION	Impar	Cuatricromia	Generales	17x3	07	320.036	Publicado	Jacqueline Torres	2015-11-22 00:00:00	
88184	INMOBILIARIA ELQUI S.A.	Par	Cuatricromia	Generales	17x3	08	223.555	Publicado	M Cristina Puga	2015-11-22 00:00:00	
89020	COMERCIAL SCARLATTA LTDA.	Par	Cuatricromia	Generales	10x3	08	149.959	Publicado	M Cristina Puga	2015-11-22 00:00:00	
89237	GILGAL SPA	Par	Cuatricromia	Generales	35x6	09	814.257	Publicado	Miguel Apey	2015-11-22 00:00:00	
86215	ILUSTRE MUNICIPALIDAD DE COQUIMBO	Par	Cuatricromia	Generales	17x6	10	549.081	Publicado	Miguel Apey	2015-11-22 00:00:00	
89594	INMOBILIARIA JCE S.A	Impar	Cuatricromia	Generales	17x6	11	0	Publicado	M Cristina Puga	2015-11-22 00:00:00	
89628	CALLEGARI LTDA.	Par	Cuatricromia	Generales	34x6	12	570.996	Publicado	Marcela Tello-ElDia	2015-11-22 00:00:00	
89395	INMOBIL. PY  S.A.	Par	Blanco y negro	Generales	10x2	13	89.389	Publicado	Claudio Romero	2015-11-22 00:00:00	
89453	WENCO S.A	Par	Blanco y negro	Generales	5x2	13	49.437	Publicado	M Cristina Puga	2015-11-22 00:00:00	
89486	SOC. DE GESTIONES AUCA LTDA.	Impar	Blanco y negro	Generales	5x2	13	59.325	Publicado	Patricia Villena	2015-11-22 00:00:00	
89540	ILUSTRE MUNICIPALIDAD DE LA SERENA	Par	Blanco y negro	Generales	17x2	13	147.059	Publicado	M Cristina Puga	2015-11-22 00:00:00	
89569	CAPACITACION CARMEN LUISA CERDA BAR	Par	Blanco y negro	Generales	6x2	13	52.733	Publicado	Miguel Apey	2015-11-22 00:00:00	
89618	EMPRESA CONSTRUCTORA ELQUI LTDA.	Par	Blanco y negro	Generales	6x2	13	52.733	Publicado	M Cristina Puga	2015-11-22 00:00:00	
87881	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Miguel Apey	2015-11-22 00:00:00	
88982	CENTRO DE EVENTOS FERNANDO ALBERTO 	Par	Blanco y negro	Generales	5x2	14	38.451	Publicado	Miguel Apey	2015-11-22 00:00:00	
89123	DIARIO EL DIA	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2015-11-22 00:00:00	
87898	AQUA DRILL SPA	Par	Blanco y negro	Generales	6x2	15	46.142	Publicado	Miguel Apey	2015-11-22 00:00:00	
89478	CONSTRUCTORA GUILLERMO PEREZ RIVERA	Par	Blanco y negro	Generales	5x2	15	43.944	Publicado	Miguel Apey	2015-11-22 00:00:00	
89627	CAMAL MUSALEM TAPIA Y CIA.	Par	Blanco y negro	Generales	5x2	15	43.940	Publicado	Marcela Tello-ElDia	2015-11-22 00:00:00	
89379	ASESORIAS MINERAS LIMITADA	Par	Cuatricromia	Generales	17x6	16	0	Publicado	Rene Pizarro	2015-11-22 00:00:00	
87347	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	17	8.306	Publicado	Miguel Apey	2015-11-22 00:00:00	
