op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
89893	FUND.CENTRO DE EDUC.Y CAP.DE LA UNI	Impar	Cuatricromia	Contraportada	35x6	01-04	2.600.000	Publicado	Miguel Apey	2015-12-6 00:00:00	
90066	FALABELLA RETAIL S.A.	Impar	Cuatricromia	Generales	35x6	05	600.000	Publicado	M Cristina Puga	2015-12-6 00:00:00	
89799	HABITA INMOBILIARIA SA	Par	Cuatricromia	Generales	34x3	07	486.328	Publicado	Miguel Apey	2015-12-6 00:00:00	
90534	JUNTA NACIONAL DE JARDINES INF. REG	Par	Cuatricromia	Generales	17x6	08	533.393	Publicado	Jacqueline Torres	2015-12-6 00:00:00	
89468	INMOBILIARIA NOLLAGAM LTDA.	Impar	Cuatricromia	Generales	17x6	09	658.897	Publicado	Paola Marquez	2015-12-6 00:00:00	
88341	MARTIN JURE PATRICIA	Par	Cuatricromia	Generales	6x6	10	0	Publicado	Marcela Tello-ElDia	2015-12-6 00:00:00	
89784	INMOBIL. ITALIA LTDA.	Par	Blanco y negro	Generales	5x2	11	54.930	Publicado	Marcela Tello-ElDia	2015-12-6 00:00:00	
89792	AQUA DRILL SPA	Par	Blanco y negro	Generales	6x2	11	46.142	Publicado	Miguel Apey	2015-12-6 00:00:00	
90116	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	11	0	Publicado	Miguel Apey	2015-12-6 00:00:00	
90721	FRANCISCO GALVEZ HUMERES	Par	Blanco y negro	Generales	14x6	12	290.690	Publicado	Pedro Jaime	2015-12-6 00:00:00	
88188	INMOBILIARIA ELQUI S.A.	Par	Cuatricromia	Generales	17x3	13	0	Publicado	M Cristina Puga	2015-12-6 00:00:00	
88788	PROGRESSA CONSULTORES INMOBILIARIOS	Impar	Cuatricromia	Generales	17x3	13	0	Publicado	Patricia Villena	2015-12-6 00:00:00	
89975	ESENCIAS DEL VALLE LA SERENA	Par	Cuatricromia	Generales	17x6	14	504.202	Publicado	Jacqueline Torres	2015-12-6 00:00:00	
90486	INMOBIL. LA SERENA GOLF S.A.	Impar	Cuatricromia	Generales	17x6	15	329.449	Publicado	Patricia Villena	2015-12-6 00:00:00	
90273	INMOBIL. SANTA CATALINA E.I.R.L.	Par	Cuatricromia	Generales	17x6	16	549.081	Publicado	Rene Pizarro	2015-12-6 00:00:00	
90651	EMPRESA EL MERCURIO DE VALPARAISO S	Impar	Cuatricromia	Generales	34x6	17	1.882.561	Publicado	Marcela Tello-ElDia	2015-12-6 00:00:00	
88185	INMOBILIARIA ELQUI S.A.	Par	Cuatricromia	Generales	17x3	18	223.555	Publicado	M Cristina Puga	2015-12-6 00:00:00	
90633	SOC. EDUCACIONAL ANGELUS LTDA.	Par	Cuatricromia	Generales	17x3	18	333.371	Publicado	Rene Pizarro	2015-12-6 00:00:00	
90399	SOC. EDUCACIONAL PORTALES LTDA.	Impar	Cuatricromia	Generales	17x6	19	658.897	Publicado	Claudio Romero	2015-12-6 00:00:00	
90505	SOCIEDAD EDUCACIONAL SERENA EDUCA L	Par	Cuatricromia	Generales	35x6	20	461.538	Publicado	Claudio Romero	2015-12-6 00:00:00	
90495	UNIVERSIDAD TECNOLOGICA DE CHILE	Impar	Blanco y negro	Generales	35x6	21	1.038.177	Publicado	Patricia Villena	2015-12-6 00:00:00	
90506	SAINT MARY SCHOOL S.A.	Par	Cuatricromia	Generales	35x6	21	461.538	Publicado	Claudio Romero	2015-12-6 00:00:00	
90367	SOC. EDUC FLORENCIA NIGHTINGALE	Par	Blanco y negro	Generales	17x6	22	392.201	Publicado	Miguel Apey	2015-12-6 00:00:00	
90737	INMOBILIARIA E INVERIONES SANTA EMA	Par	Cuatricromia	Generales	35x6	23	968.966	Publicado	Miguel Apey	2015-12-6 00:00:00	
89823	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	24	8.306	Publicado	Miguel Apey	2015-12-6 00:00:00	
90632	FUNDACION EDUCACIONAL SCUOLA ITALIA	Par	Blanco y negro	Generales	10x6	24	230.706	Publicado	Jacqueline Torres	2015-12-6 00:00:00	
90575	FRANCISCO ARAYA VARGAS	Par	Blanco y negro	Generales	8x2	25	87.888	Publicado	Pedro Jaime	2015-12-6 00:00:00	
90692	DIRECCION NACIONAL DEL SERVICIO CIV	Impar	Cuatricromia	Generales	13x4	25	363.310	Publicado	Jacqueline Torres	2015-12-6 00:00:00	
90383	CASA DE ESTUDIOS PEDRO DE VALDIVIA 	Impar	Cuatricromia	Generales	34x3	27	649.484	Publicado	M Cristina Puga	2015-12-6 00:00:00	
90379	TELEFONICA MOVILES CHILE S.A.	Impar	Cuatricromia	Generales	35x6	29	968.966	Publicado	Kathine Soto-Stgo	2015-12-6 00:00:00	
90503	UNIVERSIDAD CATOLICA DEL NORTE	Par	Blanco y negro	Generales	35x6	30-31-	235.320	Publicado	Miguel Apey	2015-12-6 00:00:00	
90645	INMOBILIARIA NOVA S.A.	Impar	Cuatricromia	Generales	35x6	33	678.275	Publicado	Jacqueline Torres	2015-12-6 00:00:00	
88924	ILUSTRE MUNICIPALIDAD DE LA SERENA	Par	Blanco y negro	Generales	10x3	34	112.058	Publicado	M Cristina Puga	2015-12-6 00:00:00	
90461	INMOBILIARIA CORDILLERA SPA	Par	Cuatricromia	Generales	17x3	34	196.101	Publicado	Miguel Apey	2015-12-6 00:00:00	
90507	SERVICIO DE SALUD COQBO. IV REGION	Par	Blanco y negro	Generales	12x3	35	134.469	Publicado	Jacqueline Torres	2015-12-6 00:00:00	
90527	FUNDACION EDUCACIONAL THE INTERNATI	Impar	Cuatricromia	Generales	25x3	35	609.064	Publicado	Patricia Villena	2015-12-6 00:00:00	
88815	SOC. RAMON MOYA FUENTES Y CIA LTDA	Par	Blanco y negro	Generales	10x1	36	27.465	Publicado	Miguel Apey	2015-12-6 00:00:00	
88984	CENTRO DE EVENTOS FERNANDO ALBERTO 	Par	Blanco y negro	Generales	5x2	36	38.451	Publicado	Miguel Apey	2015-12-6 00:00:00	
89409	INMOBIL. PY  S.A.	Par	Blanco y negro	Generales	10x2	36	89.389	Publicado	Claudio Romero	2015-12-6 00:00:00	
89858	INMOBILIARIA KUPAL LTDA.	Par	Cuatricromia	Generales	17x3	36	235.321	Publicado	Miguel Apey	2015-12-6 00:00:00	
90544	VIGIL LTDA.	Par	Blanco y negro	Generales	5x1	36	27.465	Publicado	Rene Pizarro	2015-12-6 00:00:00	
89376	INVERSIONES SAN JAVIER LTDA.	Par	Blanco y negro	Generales	5x1	37	16.754	Publicado	Rene Pizarro	2015-12-6 00:00:00	
90542	VIGIL LTDA.	Par	Blanco y negro	Generales	5x1	37	27.465	Publicado	Rene Pizarro	2015-12-6 00:00:00	
