op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
94617	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	6x6	01	23.076	Publicado	Marcela Tello-ElDia	Lets Rock - Nissan - Portada (si hay disponibilidad)	2016-2-5 00:00:00	
94604	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	8x6	03	50.980	Publicado	M Cristina Puga	Open plazs	2016-2-5 00:00:00	
94554	FERNANDO SANCHEZ			UIP	5x2	05	2.808	Publicado	Leonel Pizarro-Ovalle	AGUAS SUBTERRANEAS	2016-2-5 00:00:00	
95467	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2016-2-5 00:00:00	
95466	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP JEFE TERRENO 	2016-2-5 00:00:00	
95107	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-2-5 00:00:00	
94728	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	16.065	Publicado	Claudio Romero	Muebles Alpina	2016-2-5 00:00:00	
94847	INMOBILIARIA NUEVA SERENA	Par	Cuatricromia	Generales	17x6	11	125.000	Publicado	Claudio Romero	PROYECTO EMPRESAS SERENA....	2016-2-5 00:00:00	
95553	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	10x2	13	0	Arte	Marcela Tello-ElDia		2016-2-5 00:00:00	
95555	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x3	13	43.350	Publicado	Medios Regionales		2016-2-5 00:00:00	
95526	EMPRESAS LA POLAR S.A.	Par	Cuatricromia	Contraportada	35x6	16	0	Publicado	Patricia Villena	La Polar	2016-2-5 00:00:00	
