op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
70635	SOCIEDAD DE RENTAS FALABELLA S.A	Impar	Cuatricromia	Generales	8x6	01	50.980	Publicado	M Cristina Puga	Open : huincha portada	2015-3-6 00:00:00	
70564	ALVI SUPERMERCADOS MAYORISTAS S.A.	Impar	Cuatricromia	Generales	35x3	03	207.623	Publicado	Italo Retamal	m10 v6	2015-3-6 00:00:00	
70073	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-3-6 00:00:00	
70506	renacer 			UIP	5x2	07	2.808	Publicado	Leonel Pizarro-Ovalle	arrienda	2015-3-6 00:00:00	
70469	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x2	08	0	Publicado	Marcela Tello-ElDia	Publique ahora - ventas comerciales	2015-3-6 00:00:00	
69896	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	09	16.065	Publicado	Claudio Romero	Muebles Alpina	2015-3-6 00:00:00	
70582	TESORERIA PROVINCIAL DEL LIMARI OVA	Par	Blanco y negro	Generales	10x2	11	47.080	Publicado	Marcela Tello-ElDia		2015-3-6 00:00:00	
70438	TESORERIA PROVINCIAL DEL LIMARI OVA	Par	Blanco y negro	Generales	34x6	12	480.216	Publicado	Marcela Tello-ElDia	Remate por no pago de Impuestos Fiscales	2015-3-6 00:00:00	
70572	TESORERIA PROVINCIAL DEL LIMARI OVA	Par	Blanco y negro	Generales	21x6	13	296.604	Publicado	Marcela Tello-ElDia	Remate de Bienes Raices - Deudas de Impuesto Fiscal	2015-3-6 00:00:00	
70557	DABED Y CIA. LTDA., SELIM	Impar	Cuatricromia	Generales	6x6	14	23.077	Publicado	Italo Retamal	beca dabed	2015-3-6 00:00:00	
70590	COMERCIALIZADORA S.A.	Impar	Cuatricromia	Contraportada	35x6	16	350.000	Publicado	Kathine Soto-Stgo	HITES	2015-3-6 00:00:00	
