op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
147057	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	04	0	Publicado	Miguel Apey	2018-1-22 00:00:00	
148824	SOCIEDAD EDUCACIONAL CORAZON DE JES	Par	Blanco y negro	Generales	5x2	04	36.620	Publicado	Rene Pizarro	2018-1-22 00:00:00	
147644	OMD CHILE S.P.A.	Impar	Cuatricromia	Generales	35x6	05	824.511	Publicado	Patricia Villena	2018-1-22 00:00:00	
147197	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	06	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148087	UNIVERSIDAD TECNOLOGICA DE CHILE	Impar	Cuatricromia	Generales	17x6	07	182.953	Publicado	Patricia Villena	2018-1-22 00:00:00	
147165	SOC. GASTRONOMICA Y DE TURISMO MART	Par	Blanco y negro	Generales	5x2	08	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
147984	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	5x2	08	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
146755	LABORATORIO CLINICO STA. MARIA LA S	Par	Blanco y negro	Generales	6x2	08	7.470	Publicado	Miguel Apey	2018-1-22 00:00:00	
148204	HABITA INMOBILIARIA SA	Par	Cuatricromia	Generales	34x3	09	0	Publicado	Miguel Apey	2018-1-22 00:00:00	
146738	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	11	8.306	Publicado	Miguel Apey	2018-1-22 00:00:00	
148938	UNIVERSIDAD SANTO TOMAS	Par	Cuatricromia	Generales	17x6	16	0	Arte	Patricia Villena	2018-1-22 00:00:00	
148703	DIARIO EL DIA	Par	Cuatricromia	Generales	6x3	21	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148960	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	21	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
147901	SOC. DE GES			UIP	5x1	22	8.937	Publicado	Miguel Apey	2018-1-22 00:00:00	
146779	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	4x5	22	20.508	Publicado	Miguel Apey	2018-1-22 00:00:00	
146868	ARMAQ SUBIRI S.A.			UIP	5x1	22	8.937	Publicado	Claudio Romero	2018-1-22 00:00:00	
148573	CERNA E HIJOS CIA. LTDA.	Par	Blanco y negro	Generales	5x1	22	3.574	Publicado	Nadia Randolph	2018-1-22 00:00:00	
147294	C.M. SOC. GASTRONOMICA LTDA.			UIP	5x2	22	7.208	Publicado		2018-1-22 00:00:00	
148407	INMOBIL. LA SERENA GOLF S.A.	Par	Cuatricromia	Generales	17x6	23	0	Arte	Patricia Villena	2018-1-22 00:00:00	
148698	DIARIO EL DIA	Par	Cuatricromia	Generales	6x6	24	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148912	CLUB DE DEPORTES LA SERENA	Par	Cuatricromia	Generales	17x3	25	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148770	CORPORACION CULTURAL CAMARA CHILENA	Par	Cuatricromia	Generales	17x3	25	183.027	Publicado	Patricia Villena	2018-1-22 00:00:00	
148796	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	28	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148828	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	28	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148338	DIARIO EL DIA	Par	Blanco y negro	Generales	17x6	29	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
147839	VELIZ CORTES JOSE A.	Par	Blanco y negro	Generales	3x2	29	13.403	Publicado	Pedro Cortes	2018-1-22 00:00:00	
148299	DIARIO EL DIA	Par	Cuatricromia	Generales	34x6	32	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
148941	SANTANDER G.R.C.	437 Palabras		Legal	x	EC	108.403	Publicado	Pedro Jaime	2018-1-22 00:00:00	
148943	SOC. AGRICOLA LA CANTERA	182 Palabras		Legal	x	EC	45.378	Publicado	Pedro Jaime	2018-1-22 00:00:00	
146902	INVERSIONES DE TURISMO LOS LAGOS S.	Par	Blanco y negro	Economico	5x2	EC-18	15.161	Publicado	Rene Pizarro	2018-1-22 00:00:00	
148959	DIARIO EL DIA	Par	Blanco y negro	Generales	17x6	EC-18	0	Publicado	Marcela Tello-ElDia	2018-1-22 00:00:00	
124082	HOTELERIA LUIS ALBERTO BERETTA KIEK	Par	Blanco y negro	Generales	5x2	EC-18	6.061	Publicado	Patricia Villena	2018-1-22 00:00:00	
