op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
90759	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	6x6	01	23.076	Publicado	Marcela Tello-ElDia	Nissan huincha portada	2015-12-18 00:00:00	
91227	HSCHILE S.A.	Impar	Cuatricromia	Generales	34x6	03	360.000	Publicado	Marcela Tello-ElDia		2015-12-18 00:00:00	
88508	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	05	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-12-18 00:00:00	
90457	SOCIEDAD COMERCIAL KATANKURA LTDA	Par	Cuatricromia	Generales	6x6	06	25.000	Publicado	Italo Retamal	evento katankura 	2015-12-18 00:00:00	
81443	Tanguemar			UIP	5x2	07	2.808	Publicado	Patricia Villena	Tanguemar	2015-12-18 00:00:00	
91387	INMOBILIARIA OASIS DEL LIMAR? LTDA	Par	Blanco y negro	Generales	5x2	07	1.428	Publicado	Italo Retamal	arriendo local oasis	2015-12-18 00:00:00	
90336	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	16.065	Publicado	Claudio Romero	Muebles Alpina	2015-12-18 00:00:00	
90919	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	8x6	09	50.980	Publicado	M Cristina Puga	Open full promo	2015-12-18 00:00:00	
90856	DABED Y CIA. LTDA., SELIM	Impar	Cuatricromia	Generales	6x6	11	23.077	Publicado	Italo Retamal	12) Dabed Xpress	2015-12-18 00:00:00	
91495	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	14	0	Publicado	Marcela Tello-ElDia		2015-12-18 00:00:00	
90923	SOCIEDAD DE RENTAS FALABELLA S.A	Impar	Cuatricromia	Generales	35x6	16	400.000	Publicado	M Cristina Puga	Open 	2015-12-18 00:00:00	
