op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
157752	ASOC. CANALISTAS CANAL CAMARICO	Par	Blanco y negro	Generales	17x2	05	56.496	Publicado	Karina Rivera	CITACION CANALISTAS CAMARICO	2018-6-8 00:00:00	
157643	EMPRESA PERIODISTICA LA NACION S.A.	Par	Blanco y negro	Medios Regionales	6x2	05	18.204	Arte	Medios Regionales	Remate - Banco Santander GRC Ltda. - (86077)	2018-6-8 00:00:00	
157238	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	06	0	Arte	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-6-8 00:00:00	
156668	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	08	16.065	Publicado	Claudio Romero	Muebles alpina..	2018-6-8 00:00:00	
157391	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x3	08	0	Publicado	Marcela Tello-ElDia	Convenio Dabed y Diario El Ovallino	2018-6-8 00:00:00	
157726	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	09	0	Arte	Marcela Tello-ElDia	Cartelera Cinemark	2018-6-8 00:00:00	
157486	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	11	23.076	Publicado	Karina Rivera	04	2018-6-8 00:00:00	
157882	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	17x6	12	0	Arte	Marcela Tello-ElDia		2018-6-8 00:00:00	
157883	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Arte	Marcela Tello-ElDia	Cupones Descuentos Cinemark	2018-6-8 00:00:00	
157765	EMPRESAS LA POLAR S.A.	Par	Cuatricromia	Contraportada	35x6	16	252.000	Publicado	Patricia Villena	Contraportada La Polar	2018-6-8 00:00:00	
