op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
119908	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	01	16.065	Publicado	Claudio Romero	Muebles Alpina	2017-1-23 00:00:00	
121584	OMD CHILE S.A.	Impar	Cuatricromia	Generales	35x6	03	445.386	Publicado	Patricia Villena		2017-1-23 00:00:00	
121523	JACQUELINE			UIP	5x2	05	2.808	Publicado	Karina Rivera	ROLLERS OVALLE	2017-1-23 00:00:00	
119495	tanguemar			UIP	5x2	05	2.808	Publicado	Patricia Villena	Tanguemar	2017-1-23 00:00:00	
121387	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2017-1-23 00:00:00	
117889	OVALLEMAR			UIP	5x2	08	3.958	Publicado	Karina Rivera	OVALLE MAR	2017-1-23 00:00:00	
120719	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	09	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-1-23 00:00:00	
121613	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	11	0	Arte	Marcela Tello-ElDia		2017-1-23 00:00:00	
121560	JDV REMATES S.A.	Par	Blanco y negro	Generales	10x3	12	52.965	Publicado	Pedro Jaime	JDV REMATES 	2017-1-23 00:00:00	
121614	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	5x6	14	0	Arte	Marcela Tello-ElDia		2017-1-23 00:00:00	
