op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
170127	AUTOMOTRIZ CARMONA	Impar	Cuatricromia	Generales	34x6	03	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170263	CAMAL MUSALEM TAPIA Y CIA.	Impar	Cuatricromia	Generales	34x6	05	570.996	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
151574	INMOBIL. ECOMAC S.A.	Impar	Cuatricromia	Generales	17x6	07	611.833	Arte	M Cristina Puga	2018-11-18 00:00:00	
169020	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	08	51.666	Arte	Claudio Romero	2018-11-18 00:00:00	
170270	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	08	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170130	AUTOMOTRIZ CARMONA	Impar	Cuatricromia	Generales	34x6	09	570.996	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
167207	HABITA INMOBILIARIA SA	Par	Cuatricromia	Generales	17x6	10	509.861	Arte	Miguel Apey	2018-11-18 00:00:00	
169815	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	6x6	11	107.172	Arte	Medios Regionales	2018-11-18 00:00:00	
170088	INSTITUTO DE DESARROLLO AGROPECUARI	Par	Blanco y negro	Generales	19x3	12	212.909	Arte	Jacqueline Torres	2018-11-18 00:00:00	
170199	CFT DE LA REGION DE COQUIMBO	Par	Cuatricromia	Generales	17x3	12	300.000	Arte	Jacqueline Torres	2018-11-18 00:00:00	
170133	CALLEGARI LTDA.	Impar	Cuatricromia	Generales	17x6	13	310.000	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
164069	DIARIO EL DIA	Par	Cuatricromia	Generales	34x6	14	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170129	AUTOMOTRIZ CARMONA	Impar	Cuatricromia	Generales	34x6	15	570.996	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170224	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	10x3	16	89.310	Arte	Medios Regionales	2018-11-18 00:00:00	
170160	SOC. DE INVERSIONES LAS VEGAS LTDA.	Par	Blanco y negro	Generales	9x3	16	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
168414	ASESORIAS HECTOR BALLESTA SPA	Impar	Cuatricromia	Generales	10x2	17	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
168200	INMOBILIARIA ELQUI S.A.	Impar	Cuatricromia	Generales	17x3	17	222.509	Arte	M Cristina Puga	2018-11-18 00:00:00	
170091	DIARIO EL DIA	Par	Cuatricromia	Generales	17x6	18	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
167801	UNIVERSIDAD TECNOLOGICA DE CHILE	Impar	Cuatricromia	Generales	17x6	19	705.961	Arte	Patricia Villena	2018-11-18 00:00:00	
169499	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	20	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170121	COLEGIO INGLES CATOLICO DE LA SEREN	Par	Blanco y negro	Generales	9x2	20	98.874	Arte	Pedro Jaime	2018-11-18 00:00:00	
170223	AUTOMOTRIZ BALMACEDA LTDA.	Impar	Cuatricromia	Generales	17x6	21	310.000	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170141	JOSE LUIS INOSTROZA HERNANDEZ	Impar	Blanco y negro	Generales	10x2	23	76.902	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170140	A C  PERFORACIONES S.A.	Impar	Blanco y negro	Generales	12x2	23	131.832	Arte		2018-11-18 00:00:00	
170083	ILUSTRE MUNICIPALIDAD DE COQUIMBO	Par	Blanco y negro	Generales	10x2	23	76.902	Arte	Miguel Apey	2018-11-18 00:00:00	
169052	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	23	8.306	Arte	Miguel Apey	2018-11-18 00:00:00	
170033	RODOLFO SOLAR	Par	Blanco y negro	Generales	5x1	24	20.050	Arte	Jacqueline Torres	2018-11-18 00:00:00	
169122	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	24	0	Arte	Miguel Apey	2018-11-18 00:00:00	
169082	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	4x5	24	20.508	Arte	Miguel Apey	2018-11-18 00:00:00	
168768	PILLA LA VACA	Par	Blanco y negro	Generales	5x2	24	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
168654	SOC. GASTRONOMICA Y DE TURISMO MART	Par	Blanco y negro	Generales	5x2	24	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
168795	PAMELA B. GONZALEZ LIZAMA COMERCIAL	Par	Blanco y negro	Generales	5x2	24	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
168686	INVERSIONES ALTA CRUZ LTDA	Par	Blanco y negro	Generales	5x2	24	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170194	INMOBIL. LA SERENA GOLF S.A.	Impar	Cuatricromia	Generales	17x6	25	348.316	Arte	Patricia Villena	2018-11-18 00:00:00	
168525	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	33	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170131	CALLEGARI LTDA.	Impar	Cuatricromia	Generales	17x6	35	310.000	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170156	SOC. DE INVERSIONES LAS VEGAS LTDA.	Par	Blanco y negro	Generales	8x3	40	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
169714	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	40	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170135	HERMANAS CALLEGARI LTDA.	Impar	Cuatricromia	Generales	17x6	41	310.000	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
170269	AUTOMOTRIZ CARMONA	Impar	Cuatricromia	Generales	17x6	42	285.986	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
169286	DIARIO EL DIA	Par	Cuatricromia	Generales	6x6	42	0	Arte	Marcela Tello-ElDia	2018-11-18 00:00:00	
169138	INVERSIONES E INMOBILIARIA P.A.T.  	Par	Cuatricromia	Generales	17x6	43	509.861	Arte	Miguel Apey	2018-11-18 00:00:00	
