op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
161111	OPERADORA Y ADMINISTRADORA NUEVA PO	Impar	Cuatricromia	Generales	35x6	05	0	Publicado	Patricia Villena	2018-8-31 00:00:00	
162952	ILUSTRE MUNICIPALIDAD DE OVALLE	Par	Cuatricromia	Generales	17x6	06	284.750	Publicado	Jacqueline Torres	2018-8-31 00:00:00	
161325	ADMINISTR. CMR FALABELLA LTDA.	Impar	Cuatricromia	Generales	35x6	07	600.000	Publicado	M Cristina Puga	2018-8-31 00:00:00	
163092	DIARIO EL DIA	Par	Blanco y negro	Generales	5x1	08	0	Publicado	Marcela Tello-ElDia	2018-8-31 00:00:00	
163047	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	6x2	08	27.396	Publicado	Medios Regionales	2018-8-31 00:00:00	
162234	ALIMENTOS FRUNA LIMITADA	Par	Cuatricromia	Generales	17x3	08	149.410	Publicado		2018-8-31 00:00:00	
162635	COMERCIALIZADORA FAMILY S.A.	Impar	Cuatricromia	Generales	34x6	09	313.761	Publicado	Paola Marquez	2018-8-31 00:00:00	
161097	DIARIO EL DIA	Par	Cuatricromia	Generales	6x3	10	0	Publicado	Marcela Tello-ElDia	2018-8-31 00:00:00	
160841	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	10	0	Publicado	Miguel Apey	2018-8-31 00:00:00	
162776	MOP OOPP	Par	Blanco y negro	Generales	18x2	11	131.832	Publicado	Jacqueline Torres	2018-8-31 00:00:00	
162774	MOP OOPP	Par	Blanco y negro	Generales	18x2	11	131.832	Publicado	Jacqueline Torres	2018-8-31 00:00:00	
162760	ARZOBISPADO DE LA SERENA	Par	Blanco y negro	Generales	10x2	11	0	Publicado	Marcela Tello-ElDia	2018-8-31 00:00:00	
162108	UNIVERSIDAD DE LA SERENA	Par	Blanco y negro	Generales	10x2	11	36.620	Publicado	Jacqueline Torres	2018-8-31 00:00:00	
