op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
126994	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	8x6	01	0	Publicado	M Cristina Puga		2017-4-9 00:00:00	
125937	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	03	171.372	Publicado	Paola Marquez	OCR Eventos verano	2017-4-9 00:00:00	
126934	INMOBILIARIA E INVERSIONES EL CHA?A	Par	Blanco y negro	Generales	8x2	05	48.964	Publicado	Claudio Romero		2017-4-9 00:00:00	
126938	SOC. EDUCACIONAL SOSTENEDORA STA. M	Par	Blanco y negro	Generales	8x2	05	48.964	Publicado	Claudio Romero	CITACION ASAMBLEA.SOCIEDAD EDUCACIONAL...	2017-4-9 00:00:00	
126931	INMOBILIARIA AYLLU S.A	Par	Blanco y negro	Generales	8x2	05	48.964	Publicado	Claudio Romero	CITACION....."AYLLU...(REPITE DEL 8/4)	2017-4-9 00:00:00	
103073	SOCIEDAD MEDICA Y CONSULTORA ESTETI		Cuatricromia	Guia	5x2	06	13.333	Publicado	Maria_Amelia Hermosilla	Diego Polanco	2017-4-9 00:00:00	
126861	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	4x2	07	11.560	Publicado	Medios Regionales	BBVA - Rol 8765-2016 - (57330)	2017-4-9 00:00:00	
126562	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	07	28.900	Publicado	Medios Regionales	Parques de Chile S.A. - (45364)	2017-4-9 00:00:00	
127079	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	07	28.900	Publicado	Medios Regionales	Parques de Chile - (59646)	2017-4-9 00:00:00	
126240	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	09	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-4-9 00:00:00	
127126	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	5x6	11	0	Arte	Marcela Tello-ElDia		2017-4-9 00:00:00	
127127	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	5x6	12	0	Arte	Marcela Tello-ElDia		2017-4-9 00:00:00	
