op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
160054	SANTO TOMAS S.A.	Impar	Cuatricromia	Generales	35x6	05	824.511	Publicado	Patricia Villena	2018-7-20 00:00:00	
160111	CLARO CHILE S.A.	Impar	Cuatricromia	Generales	35x6	07	646.000	Publicado	Kathine Soto-Stgo	2018-7-20 00:00:00	
159928	DIARIO EL DIA	Par	Cuatricromia	Generales	12x6	08	0	Publicado	Marcela Tello-ElDia	2018-7-20 00:00:00	
159802	MAX HERNANDEZ GALLARDO	Par	Cuatricromia	Generales	5x2	08	19.663	Publicado	Miguel Apey	2018-7-20 00:00:00	
159695	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	6x2	08	27.396	Publicado	Medios Regionales	2018-7-20 00:00:00	
160106	CARAT CHILE S.A.	Impar	Cuatricromia	Generales	35x6	09	500.000	Publicado	Kathine Soto-Stgo	2018-7-20 00:00:00	
159855	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	10	27.690	Publicado	Karina Rivera	2018-7-20 00:00:00	
160120	DIARIO EL DIA	Par	Blanco y negro	Generales	14x6	11	0	Arte	Marcela Tello-ElDia	2018-7-20 00:00:00	
159769	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	32x6	13	544.008	Publicado	Medios Regionales	2018-7-20 00:00:00	
160109	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	32x6	15	544.008	Arte	Medios Regionales	2018-7-20 00:00:00	
160072	BUALE GRUP LTDA.	Par	Cuatricromia	Generales	17x3	16	60.000	Publicado	Claudio Romero	2018-7-20 00:00:00	
160121	DIARIO EL DIA	Par	Cuatricromia	Generales	4x6	16	0	Arte	Marcela Tello-ElDia	2018-7-20 00:00:00	
159013	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	18	8.306	Publicado	Miguel Apey	2018-7-20 00:00:00	
160062	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	16x6	19	324.840	Publicado	Medios Regionales	2018-7-20 00:00:00	
160118	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	16x6	21	324.840	Arte	Medios Regionales	2018-7-20 00:00:00	
160115	INSTITUTO DE DESARROLLO AGROPECUARI	Par	Blanco y negro	Generales	17x3	22	126.998	Publicado	Jacqueline Torres	2018-7-20 00:00:00	
160034	ILUSTRE MUNICIPALIDAD DE LA SERENA	Par	Blanco y negro	Generales	10x3	22	74.705	Publicado	M Cristina Puga	2018-7-20 00:00:00	
