op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
92984	CHRISTIAN LAURITZ MARIN	Par	Blanco y negro	Generales	4x2	04	6.667	Publicado	Jacqueline Torres	2016-1-24 00:00:00	
93759	CLARO COMUNICACIONES S.A.	Impar	Cuatricromia	Generales	35x6	05	333.333	Publicado	Kathine Soto-Stgo	2016-1-24 00:00:00	
93819	ZAMA COMUNICACIONES Y PRODUCCIONES 	Par	Cuatricromia	Generales	17x6	07	509.860	Publicado	Marcela Tello-ElDia	2016-1-24 00:00:00	
92862	J.G. PUERTO VELERO S.A.	Impar	Cuatricromia	Generales	17x3	08	282.385	Publicado	M Cristina Puga	2016-1-24 00:00:00	
93021	INMOBIL. SANTA CATALINA E.I.R.L.	Par	Cuatricromia	Generales	17x3	08	313.761	Publicado	Rene Pizarro	2016-1-24 00:00:00	
92895	INMOBILIARIA SANTA ANA DE PE?UELAS 	Impar	Cuatricromia	Generales	35x6	09	1.230.000	Publicado	Jacqueline Torres	2016-1-24 00:00:00	
92332	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	10	0	Publicado	Miguel Apey	2016-1-24 00:00:00	
93287	DIARIO EL DIA	Par	Blanco y negro	Generales	5x2	10	0	Publicado	Marcela Tello-ElDia	2016-1-24 00:00:00	
93977	DIARIO EL DIA	Par	Blanco y negro	Generales	6x2	10	0	Publicado	Marcela Tello-ElDia	2016-1-24 00:00:00	
94091	AQUA DRILL SPA	Par	Blanco y negro	Generales	6x2	11	46.142	Publicado	Miguel Apey	2016-1-24 00:00:00	
94108	SOC. EDUCACIONAL ANGELUS LTDA.	Par	Blanco y negro	Generales	5x2	11	54.930	Publicado	Rene Pizarro	2016-1-24 00:00:00	
94202	SOC. SOSTENEDORA Y EDUCACIONAL MANA	Par	Blanco y negro	Generales	5x2	11	54.930	Publicado	Leonel Pizarro-Ovalle	2016-1-24 00:00:00	
94086	SOC. EDUCACIONAL SAN GUILLERMO LTDA	Par	Blanco y negro	Generales	17x3	12	224.115	Publicado	Miguel Apey	2016-1-24 00:00:00	
94157	UNIVERSIDAD DE ACONCAGUA	Par	Blanco y negro	Generales	17x3	12	238.122	Publicado	Rene Pizarro	2016-1-24 00:00:00	
93837	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	32x6	13	644.960	Publicado	Medios Regionales	2016-1-24 00:00:00	
94001	ILUSTRE MUNICIPALIDAD DE COQUIMBO	Par	Blanco y negro	Generales	17x6	14	392.201	Publicado	Miguel Apey	2016-1-24 00:00:00	
92088	HABITA INMOBILIARIA SA	Par	Cuatricromia	Generales	34x3	15	486.328	Publicado	Miguel Apey	2016-1-24 00:00:00	
