op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
167784	UNIVERSIDAD DE LA SERENA	Par	Cuatricromia	Generales	17x6	03	168.076	Publicado	Jacqueline Torres	ADMISION 2019/IMPAR	2018-12-21 00:00:00	
172166	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	04	0	Arte	Marcela Tello-ElDia	Navidad en Cinemark	2018-12-21 00:00:00	
172160	SOC. MEDICA HUGO VALDIVIA Y CIA. LT			UIP	10x2	04	6.812	Publicado	Karina Rivera		2018-12-21 00:00:00	
172173	OMD CHILE S.P.A.	Impar	Cuatricromia	Generales	35x6	05	401.404	Arte	M Cristina Puga		2018-12-21 00:00:00	
172175	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	34x6	06	0	Arte	Marcela Tello-ElDia		2018-12-21 00:00:00	
168607	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	08	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-12-21 00:00:00	
172008	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	16x6	09	221.498	Arte	Medios Regionales	Impar - Comercial La  Caserita - (178045)	2018-12-21 00:00:00	
172176	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	3x6	10	0	Arte	Marcela Tello-ElDia	Periodismo en todos los sentidos...	2018-12-21 00:00:00	
170698	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	11	16.065	Publicado	Claudio Romero	Muebles alpina..	2018-12-21 00:00:00	
170584	FUNERARIA ALVARO MAYA TABILO E.I.R.			UIP	5x2	11	3.931	Publicado	Karina Rivera	FUNERARIA SANTA ROSA	2018-12-21 00:00:00	
172177	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	12	0	Arte	Marcela Tello-ElDia		2018-12-21 00:00:00	
172178	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Arte	Marcela Tello-ElDia	Cupones Descuentos Cinemark	2018-12-21 00:00:00	
171339	EMPRESAS LA POLAR S.A.	Par	Cuatricromia	Contraportada	35x6	16	252.000	Publicado	Patricia Villena	Contraportada La Polar	2018-12-21 00:00:00	
