op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
168295	CLARO CHILE S.A.	Impar	Cuatricromia	Generales	35x6	05	646.000	Publicado	Kathine Soto-Stgo	2018-10-25 00:00:00	
168299	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	6x6	06	187.860	Arte	Medios Regionales	2018-10-25 00:00:00	
168219	TOYOTA CHILE S.A.	Impar	Cuatricromia	Generales	17x6	07	350.000	Publicado	Kathine Soto-Stgo	2018-10-25 00:00:00	
168218	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Cuatricromia	Medios Regionales	16x6	09	324.840	Publicado	Medios Regionales	2018-10-25 00:00:00	
164539	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	11	51.666	Publicado	Claudio Romero	2018-10-25 00:00:00	
168293	SUBSECRETARIA DE PESCA	Par	Blanco y negro	Generales	20x3	11	153.804	Publicado	Jacqueline Torres	2018-10-25 00:00:00	
164451	LABORATORIO CLINICO STA. MARIA LA S	Par	Blanco y negro	Generales	6x2	13	7.470	Publicado	Miguel Apey	2018-10-25 00:00:00	
167519	BRIGIDA BARRAZA	Par	Blanco y negro	Generales	5x2	13	18.310	Publicado		2018-10-25 00:00:00	
164405	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	13	8.306	Publicado	Miguel Apey	2018-10-25 00:00:00	
164945	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	13	0	Publicado	Miguel Apey	2018-10-25 00:00:00	
164785	PILLA LA VACA	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2018-10-25 00:00:00	
164772	INVERSIONES ALTA CRUZ LTDA	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2018-10-25 00:00:00	
164733	SOC. GASTRONOMICA Y DE TURISMO MART	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2018-10-25 00:00:00	
164633	PAMELA B. GONZALEZ LIZAMA COMERCIAL	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2018-10-25 00:00:00	
164436	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	4x5	14	20.508	Publicado	Miguel Apey	2018-10-25 00:00:00	
164343	ARMAQ SUBIRI S.A.			UIP	5x1	14	8.937	Publicado	Claudio Romero	2018-10-25 00:00:00	
163564	C.M. SOC. GASTRONOMICA LTDA.			UIP	5x2	14	7.208	Publicado		2018-10-25 00:00:00	
164667	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	16	0	Publicado	Marcela Tello-ElDia	2018-10-25 00:00:00	
168332	DIARIO EL DIA	Par	Cuatricromia	Generales	17x6	21	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168106	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	22	27.690	Publicado	Karina Rivera	2018-10-25 00:00:00	
168337	DIARIO EL DIA	Par	Cuatricromia	Generales	17x6	23	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168215	CLUB DE DEPORTES LA SERENA	Par	Cuatricromia	Generales	17x3	24	0	Publicado	Marcela Tello-ElDia	2018-10-25 00:00:00	
165031	CAMPOS DEL NORTE S.A.	Par	Cuatricromia	Generales	17x3	27	0	Publicado	Patricia Villena	2018-10-25 00:00:00	
168333	DIARIO EL DIA	Par	Cuatricromia	Generales	5x3	27	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168334	DIARIO EL DIA	Par	Cuatricromia	Generales	34x6	28	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168335	DIARIO EL DIA	Par	Blanco y negro	Generales	5x6	29	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168336	DIARIO EL DIA	Par	Cuatricromia	Generales	34x6	32	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168330	DIARIO EL DIA	Par	Cuatricromia	Generales	10x6	EC-17	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
164910	INVERSIONES DE TURISMO LOS LAGOS S.	Par	Blanco y negro	Generales	5x2	EC-18	7.003	Publicado	Rene Pizarro	2018-10-25 00:00:00	
168331	DIARIO EL DIA	Par	Blanco y negro	Generales	17x6	EC-18	0	Arte	Marcela Tello-ElDia	2018-10-25 00:00:00	
168296	ELCIRA PINTO	111 Palabras		Legal	x	EC-18	27.528	Publicado	Pedro Jaime	2018-10-25 00:00:00	
166145	HOTELERIA LUIS ALBERTO BERETTA KIEK	Par	Blanco y negro	Generales	5x2	EC-18	6.061	Publicado	Patricia Villena	2018-10-25 00:00:00	
168035	RAMIREZ Y BELTRAMI LIMITADA	Impar	Cuatricromia	Generales	35x6	INS	1.389.355	Publicado	Pedro Jaime	2018-10-25 00:00:00	
