op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
135099	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	01	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-8-13 00:00:00	
136257	CALLEGARI LTDA.	Par	Cuatricromia	Generales	17x6	03	174.777	Publicado	Marcela Tello-ElDia	Mitsubishi	2017-8-13 00:00:00	
136397	CAMAL MUSALEM TAPIA Y CIA.	Par	Blanco y negro	Generales	34x5	05	208.080	Publicado	Marcela Tello-ElDia	TOYOTA MUSALEM 	2017-8-13 00:00:00	
136237	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	12x6	06	0	Publicado	Marcela Tello-ElDia		2017-8-13 00:00:00	
134894	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	8x2	07	23.120	Publicado	Medios Regionales	BBVA - Rol 328-2017 - (127784)	2017-8-13 00:00:00	
136058	INVERSIONES TANGUEMAR LIMITADA	Par	Blanco y negro	Generales	5x2	07	21.422	Publicado	Patricia Villena	Tanguemar	2017-8-13 00:00:00	
131276	SOCIEDAD MEDICA Y CONSULTORA ESTETI		Cuatricromia	Guia	5x2	08	13.333	Publicado	Maria_Amelia Hermosilla	Diego Polanco	2017-8-13 00:00:00	
135337	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	09	171.372	Publicado	Paola Marquez	OCR Eventos Agosto Impar si es posible	2017-8-13 00:00:00	
136333	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	10	28.900	Publicado	Medios Regionales	Parques de Chile - Corporativo - (133853)	2017-8-13 00:00:00	
136218	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	10	28.900	Publicado	Medios Regionales	Parques de Chile S.A. - Busca Personas - (136846)	2017-8-13 00:00:00	
136367	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	17x6	11	174.777	Publicado	Marcela Tello-ElDia	Volkswagen 	2017-8-13 00:00:00	
136403	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	6x6	14	0	Arte	Marcela Tello-ElDia		2017-8-13 00:00:00	
136092	DIARIO EL DIA	Par	Cuatricromia	Generales	35x6	16	0	Publicado	Patricia Villena	Expo Horeca	2017-8-13 00:00:00	
