op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
135714	HERMANAS CALLEGARI LTDA.	Par	Cuatricromia	Generales	17x6	03	174.777	Publicado	Marcela Tello-ElDia	Ssang Yong A. Sport	2017-8-6 00:00:00	
135878	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	10x2	05	28.900	Publicado	Medios Regionales		2017-8-6 00:00:00	
135877	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	10x2	05	28.900	Publicado	Medios Regionales	Parques de Chile S.A. - Corporativo - (133853)	2017-8-6 00:00:00	
135500	ESTUDIO JURIDICO OLIVARES Y CIA. SP	Par	Blanco y negro	Generales	5x2	05	2.000	Publicado	Jacqueline Torres	ESTUDIO JURIDICO OLIVARES	2017-8-6 00:00:00	
135098	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	06	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-8-6 00:00:00	
135899	CAMAL MUSALEM TAPIA Y CIA.	Par	Blanco y negro	Generales	34x5	07	208.080	Publicado	Marcela Tello-ElDia	TOYOTA MUSALEM 	2017-8-6 00:00:00	
135808	ACADEMIA DE GIMNASIO INTEGRAL FIT L	Par	Cuatricromia	Generales	17x3	08	0	Arte	Miguel Apey	gimnasio sportlife	2017-8-6 00:00:00	
131275	SOCIEDAD MEDICA Y CONSULTORA ESTETI		Cuatricromia	Guia	5x2	08	13.333	Publicado	Maria_Amelia Hermosilla	Diego Polanco	2017-8-6 00:00:00	
135293	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	09	171.372	Publicado	Paola Marquez	OCR Eventos Agosto Impar si es posible	2017-8-6 00:00:00	
135615	CLUB PLAYA BLANCA	Par	Cuatricromia	Generales	17x6	11	0	Arte	Paola Marquez	Playa Blanca fin de semana largo	2017-8-6 00:00:00	
135775	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	12x6	14	0	Arte	Marcela Tello-ElDia	Avant Premiere - Club de Lectores	2017-8-6 00:00:00	
133948	VELIZ CORTES JOSE A.	Par	Blanco y negro	Generales	5x2	14	16.960	Publicado	Pedro Cortes		2017-8-6 00:00:00	
