op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
118030	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	8x6	01	50.980	Publicado	M Cristina Puga	Huincha open 	2016-12-21 00:00:00	
118046	ARENA CHILE S.A.	Impar	Cuatricromia	Generales	17x6	03	0	Publicado	M Cristina Puga	volkswagen/primeras impar	2016-12-21 00:00:00	
118315	COMERCIAL AVA 			UIP	10x2	06	7.882	Publicado	Karina Rivera	E BODY OVALLE	2016-12-21 00:00:00	
117861	OVALLEMAR			UIP	5x2	06	3.958	Publicado	Karina Rivera	OVALLE MAR	2016-12-21 00:00:00	
119242	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	08	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2016-12-21 00:00:00	
118713	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	09	23.077	Publicado	Karina Rivera	HERRAMIENTAS 1	2016-12-21 00:00:00	
115494	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	10	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-12-21 00:00:00	
116739	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	25x4	11	0	Publicado	Paola Marquez	OCR Eventos diciembre	2016-12-21 00:00:00	
119280	LUIS ASTUDILLO			UIP	5x2	13	2.808	Publicado	Karina Rivera	VENTA VOLUMEN DE AGUA RECOLETA	2016-12-21 00:00:00	
118587	CABARET Y SALON DE ESPECTACULOS ART			UIP	10x2	14	5.517	Publicado	Karina Rivera	PARADISE CLUB	2016-12-21 00:00:00	
117593	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	14	0	Publicado	Claudio Romero	Muebles Alpina	2016-12-21 00:00:00	
119294	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Generales	35x6	16	0	Arte	Patricia Villena	La Polar Contraportada o primera impar	2016-12-21 00:00:00	
