op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
96052	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	6x6	01	23.076	Publicado	Marcela Tello-ElDia	Nissan March Active - Portada (si hay disponibilidad)	2016-2-26 00:00:00	
95989	SOCIEDAD DE RENTAS FALABELLA S.A	Impar	Cuatricromia	Generales	17x6	03	200.000	Publicado	M Cristina Puga	Open 	2016-2-26 00:00:00	
95489	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP JEFE TERRENO 	2016-2-26 00:00:00	
95518	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2016-2-26 00:00:00	
95110	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-2-26 00:00:00	
94737	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	16.065	Publicado	Claudio Romero	Muebles Alpina	2016-2-26 00:00:00	
96467	SALINAS Y FABRES S.A.	Impar	Cuatricromia	Generales	17x6	09	242.029	Publicado	M Cristina Puga	Salfa IMPAR	2016-2-26 00:00:00	
94439	SOC. DE SER.COMERC Y APOYO FIN Y GE	Impar	Cuatricromia	Generales	17x6	11	150.000	Publicado	M Cristina Puga	Presto- Sercopresto	2016-2-26 00:00:00	
95664	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	14	23.076	Publicado	Nadia Randolph	o.febrero 3	2016-2-26 00:00:00	
96490	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Generales	34x6	16	0	Publicado	Patricia Villena	Solo hasta el domingo - La Polar	2016-2-26 00:00:00	
