op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	fecha_publicacion	
122712	CLARO CHILE S.A.	Impar	Cuatricromia	Generales	35x6	05	646.000	Publicado	Kathine Soto-Stgo	2017-2-9 00:00:00	
122714	TODO ARAUCO S.A.	Impar	Cuatricromia	Generales	17x6	07	470.641	Publicado	Patricia Villena	2017-2-9 00:00:00	
122740	DIARIO EL DIA	Par	Cuatricromia	Generales	5x6	08	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
122734	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	10	27.690	Publicado	Karina Rivera	2017-2-9 00:00:00	
122741	DIARIO EL DIA	Par	Cuatricromia	Generales	34x6	11	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
122315	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	12	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
122425	ILUSTRE MUNICIPALIDAD DE COQUIMBO	Par	Blanco y negro	Generales	10x6	13	153.804	Publicado	Miguel Apey	2017-2-9 00:00:00	
122498	CONAFE	Impar	Cuatricromia	Generales	17x3	13	470.641	Publicado	Jacqueline Torres	2017-2-9 00:00:00	
121870	LABORATORIO CLINICO STA. MARIA LA S	Par	Blanco y negro	Generales	6x2	14	7.470	Publicado	Miguel Apey	2017-2-9 00:00:00	
121957	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Miguel Apey	2017-2-9 00:00:00	
122246	DIARIO EL DIA	Par	Blanco y negro	Generales	5x2	14	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
122716	SERV. AGRICOLA Y GANADERO	Par	Blanco y negro	Generales	17x3	15	130.734	Publicado	Jacqueline Torres	2017-2-9 00:00:00	
122693	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	10x2	15	43.480	Publicado	Medios Regionales	2017-2-9 00:00:00	
122605	SOC. COM. CENTRO NORTE LTDA.			UIP	5x1	15	7.596	Publicado	Pedro Cortes	2017-2-9 00:00:00	
121807	FACTOR ONE S.A.	Par	Cuatricromia	Generales	3x2	16	8.306	Publicado	Miguel Apey	2017-2-9 00:00:00	
122723	SOC. HOTELERA VICHUQUEN LTDA.	Par	Cuatricromia	Generales	10x2	16	0	Publicado	Karina Rivera	2017-2-9 00:00:00	
121023	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	17	51.666	Publicado	Claudio Romero	2017-2-9 00:00:00	
122678	DIARIO EL DIA	Par	Cuatricromia	Generales	17x3	22	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
121883	CASA DEL PERNO	Par	Blanco y negro	Generales	5x3	29	23.071	Publicado	Miguel Apey	2017-2-9 00:00:00	
119896	SOC. DE GES			UIP	5x1	30	8.937	Publicado	Miguel Apey	2017-2-9 00:00:00	
120935	CERNA E HIJOS CIA. LTDA.	Par	Blanco y negro	Generales	5x1	30	4.470	Publicado	Nadia Randolph	2017-2-9 00:00:00	
122381	SOC. GASTRONOMICA Y DE TURISMO MART	Par	Blanco y negro	Generales	5x2	30	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
121848	INVERSIONES ANDES S.A.C.	Par	Blanco y negro	Generales	4x5	30	20.508	Publicado	Miguel Apey	2017-2-9 00:00:00	
122565	AREVALO CARMEN			UIP	5x1	30	8.937	Publicado	Pedro Jaime	2017-2-9 00:00:00	
121146	ARMAQ			UIP	5x1	30	8.937	Publicado	Claudio Romero	2017-2-9 00:00:00	
122187	SERVICIOS GENERALES GUAYACAN S.A	Par	Blanco y negro	Generales	4x2	31	6.666	Publicado	Jacqueline Torres	2017-2-9 00:00:00	
121107	VELIZ CORTES JOSE A.	Par	Blanco y negro	Generales	3x2	31	13.403	Publicado	Pedro Cortes	2017-2-9 00:00:00	
122729	EMPRESA EL MERCURIO DE VALPARAISO S	Par	Blanco y negro	Medios Regionales	10x3	31	65.220	Publicado	Medios Regionales	2017-2-9 00:00:00	
122710	SANTANDER G.R.C.	962 Palabras		Legal	x	EC	238.655	Publicado	Pedro Jaime	2017-2-9 00:00:00	
122711	SANTANDER G.R.C.	988 Palabras		Legal	x	EC	245.042	Publicado	Pedro Jaime	2017-2-9 00:00:00	
122709	SANTANDER G.R.C.	775 Palabras		Legal	x	EC	192.437	Publicado	Pedro Jaime	2017-2-9 00:00:00	
122732	CORPBANCA	735 Palabras		Legal	x	EC-19	182.353	Publicado	Pedro Jaime	2017-2-9 00:00:00	
109044	HOTELERIA LUIS ALBERTO BERETTA KIEK	Par	Blanco y negro	Generales	5x2	EC-19	6.994	Publicado	Patricia Villena	2017-2-9 00:00:00	
122129	INVERSIONES DE TURISMO LOS LAGOS S.	Par	Blanco y negro	Generales	5x1	EC-19	6.043	Publicado	Rene Pizarro	2017-2-9 00:00:00	
122742	DIARIO EL DIA	Par	Blanco y negro	Generales	17x6	EC-19	0	Publicado	Marcela Tello-ElDia	2017-2-9 00:00:00	
