op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
120349	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	01	23.077	Publicado	Karina Rivera	V1	2017-1-12 00:00:00	
120884	OMD CHILE S.A.	Impar	Cuatricromia	Generales	35x6	03	445.386	Publicado	Patricia Villena		2017-1-12 00:00:00	
119261	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2017-1-12 00:00:00	
119486	tanguemar			UIP	5x2	05	2.808	Publicado	Patricia Villena	Tanguemar	2017-1-12 00:00:00	
120307	SOSTENEDORA EDUCACIONAL CERRILLOS D			UIP	5x2	05	2.808	Publicado	Karina Rivera	Concurso Cerrillos de Rapel	2017-1-12 00:00:00	
117880	OVALLEMAR			UIP	5x2	06	3.958	Publicado	Karina Rivera	OVALLE MAR	2017-1-12 00:00:00	
120826	SOCIEDAD COMERCIAL Y AGRICOLA CARVA	Par	Blanco y negro	Generales	5x1	06	11.770	Publicado	Karina Rivera	Asesora de hogar	2017-1-12 00:00:00	
120708	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	09	0	Arte	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2017-1-12 00:00:00	
121071	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	11	0	Arte	Marcela Tello-ElDia		2017-1-12 00:00:00	
121072	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Arte	Marcela Tello-ElDia		2017-1-12 00:00:00	
