op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
161121	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	32x6	03	367.130	Publicado	Medios Regionales		2018-8-17 00:00:00	
161964	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	3x6	04	0	Arte	Marcela Tello-ElDia	Periodismo en todos los sentidos...	2018-8-17 00:00:00	
161523	SOC. SERVICIOS TECNOLOGICOS Y TELCO			UIP	10x6	05	16.260	Publicado	Claudio Romero	TELCONOR..AHORA EN OVALLE	2018-8-17 00:00:00	
161403	OSSANDON PRESTACIONES MEDICAS Y OTR			UIP	5x2	06	3.879	Publicado	Karina Rivera	MEDICO CIRUJANO ALEJANDRO MANRIQUEZ	2018-8-17 00:00:00	
161942	ILUSTRE MUNICIPALIDAD DE OVALLE	Par	Cuatricromia	Generales	17x3	08	182.073	Publicado	Karina Rivera	Municipalidad de ovalle	2018-8-17 00:00:00	
161191	INMOBILIARIA ECASA CHILE S.A.	Par	Cuatricromia	Generales	34x6	09	350.000	Publicado	Paola Marquez	Ecasa Oficinas HA	2018-8-17 00:00:00	
161083	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x3	11	0	Publicado	Marcela Tello-ElDia	Convenio Dabed y Diario El Ovallino	2018-8-17 00:00:00	
160900	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	11	16.065	Publicado	Claudio Romero	Muebles alpina..	2018-8-17 00:00:00	
161965	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	6x6	12	0	Arte	Marcela Tello-ElDia		2018-8-17 00:00:00	
161966	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	12x6	13	0	Arte	Marcela Tello-ElDia	Vive la experiencia de estar bien informado...	2018-8-17 00:00:00	
161922	MOP OOPP	197 Palabras		Legal	x	14	48.856	Publicado	Karina Rivera		2018-8-17 00:00:00	
161919	MOP OOPP	225 Palabras		Legal	x	14	55.800	Publicado	Karina Rivera		2018-8-17 00:00:00	
161918	MOP OOPP	261 Palabras		Legal	0x0	14	64.728	Publicado	Karina Rivera		2018-8-17 00:00:00	
160583	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	14	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-8-17 00:00:00	
161585	EMPRESAS LA POLAR S.A.	Par	Cuatricromia	Contraportada	35x6	16	252.000	Publicado	Patricia Villena	Contraportada La Polar	2018-8-17 00:00:00	
