op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
108057	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	6x6	01	50.980	Publicado	M Cristina Puga	Open Plaza - Tottus Venta Nocturna	2016-7-29 00:00:00	
107781	CURIFOR S.A.	Impar	Cuatricromia	Generales	34x6	03	536.000	Publicado	Pedro Jaime	LLEGAMOS A OVALLE 	2016-7-29 00:00:00	
107325	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	05	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2016-7-29 00:00:00	
107666	SOC HOTELERA Y DE TURISMO HACIENDA 	Par	Cuatricromia	Generales	5x6	06	11.770	Publicado	Patricia Villena	Hacienda Juntas	2016-7-29 00:00:00	
105890	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2016-7-29 00:00:00	
105795	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	16.065	Publicado	Claudio Romero	Muebles Alpina	2016-7-29 00:00:00	
107752	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Cuatricromia	Medios Regionales	32x6	09	349.693	Arte	Medios Regionales		2016-7-29 00:00:00	
106879	OVALLE CASINO RESORT S.A	Par	Cuatricromia	Generales	6x6	11	21.333	Publicado	Paola Marquez	Auspicio Casino Ovalle Impar	2016-7-29 00:00:00	
106754	AUTOMOTRIZ CARMONA	Par	Cuatricromia	Generales	6x6	14	23.076	Publicado	Marcela Tello-ElDia	Nissan Qashqai - Portada (Si hay disponibilidad)	2016-7-29 00:00:00	
107769	EMPRESAS LA POLAR S.A.	Impar	Cuatricromia	Generales	34x6	16	252.000	Publicado	Patricia Villena	 La Polar	2016-7-29 00:00:00	
