op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
154103	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	03	0	Publicado	Marcela Tello-ElDia		2018-4-12 00:00:00	
152627	AGRICOLA NORTE TALINAY LTDA	Par	Blanco y negro	Generales	5x2	04	1.666	Publicado	Paola Marquez	UIP VENTA ALFALFA	2018-4-12 00:00:00	
154104	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	5x2	04	0	Publicado	Marcela Tello-ElDia		2018-4-12 00:00:00	
154048	JORGE CANEO NU?EZ			UIP	5x2	04	2.808	Publicado	Patricia Villena	Casas bychome	2018-4-12 00:00:00	
153511	INMOBILIARIA NUEVA SERENA			UIP	10x6	05	16.260	Publicado	Claudio Romero	proyecto empresa serena (agencia enviara aviso)	2018-4-12 00:00:00	
154105	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	06	0	Publicado	Marcela Tello-ElDia	Cupones Cinemark	2018-4-12 00:00:00	
153240	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	08	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-4-12 00:00:00	
153546	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	09	0	Publicado	Marcela Tello-ElDia	Vea en Cinemark - Rampage	2018-4-12 00:00:00	
154106	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x6	11	0	Publicado	Marcela Tello-ElDia	Nos trasladamos para ofrecerles un mejor servicio... El Ovallino	2018-4-12 00:00:00	
154107	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	6x6	15	0	Publicado	Marcela Tello-ElDia		2018-4-12 00:00:00	
154003	INMOBILIARIA NUEVA SERENA	Home	Banner Cabecera	Web	0x0	WEB	150.000	Publicado		banner superior ElOvallino	2018-4-12 00:00:00	
