op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
169228	CAMPOS DEL NORTE S.A.	Par	Cuatricromia	Generales	5x6	01	23.333	Arte	Patricia Villena	Franja Enjoy Portada EL Ovallino	2018-11-7 00:00:00	
169202	DABED Y CIA. LTDA., SELIM	Par	Cuatricromia	Generales	6x6	03	23.076	Publicado	Karina Rivera	O3	2018-11-7 00:00:00	
169465	HECTOR GASPAR DIAZ	Impar	Blanco y negro	Generales	7x2	05	12.829	Publicado	Karina Rivera	VENTA SEMILLAS	2018-11-7 00:00:00	
168238	SOCIEDAD DE SERVICIOS MEDICOS E INV			UIP	17x2	06	8.403	Publicado	Karina Rivera	CENTRO IMAGEN OVALLE	2018-11-7 00:00:00	
168566	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	08	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-11-7 00:00:00	
169001	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	09	0	Publicado	Claudio Romero	Muebles alpina..	2018-11-7 00:00:00	
169475	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	10x3	09	0	Arte	Marcela Tello-ElDia	Reportero Ciudadano	2018-11-7 00:00:00	
169476	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	3x6	12	0	Arte	Marcela Tello-ElDia	Periodismo en todos los sentidos...	2018-11-7 00:00:00	
169477	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	7x6	14	0	Arte	Marcela Tello-ElDia		2018-11-7 00:00:00	
169426	DABED Y CIA. LTDA., SELIM		1 pag.	Inserto	0x0	INS	45.378	Publicado	Marcela Tello-ElDia	Convenio Diarios Locales - El Ovallino	2018-11-7 00:00:00	
