op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
163139	CAMPOS DEL NORTE S.A.	Par	Cuatricromia	Generales	5x6	01	23.333	Publicado	Patricia Villena	Franja Enjoy Portada EL Ovallino	2018-9-21 00:00:00	
163887	EMPRESA PERIODISTICA EL NORTE S.A.	Par	Blanco y negro	Medios Regionales	10x2	05	30.340	Publicado	Medios Regionales	Rol C-8765-2016 - Banco Bilbao Vizcaya Argentaria Chile - (141091)	2018-9-21 00:00:00	
163456	ASOCIACION DE CANALISTA CANAL PALQU	Par	Blanco y negro	Generales	10x2	05	47.080	Publicado	Karina Rivera	CITACION CANALISTAS PALQUI	2018-9-21 00:00:00	
162868	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	6x6	06	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2018-9-21 00:00:00	
163991	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Arte	Marcela Tello-ElDia	Nos trasladamos para ofrecerles un mejor servicio... El Ovallino	2018-9-21 00:00:00	
163984	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	17x3	09	0	Arte	Marcela Tello-ElDia		2018-9-21 00:00:00	
162580	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	12x3	09	16.065	Publicado	Claudio Romero	Muebles alpina..	2018-9-21 00:00:00	
163763	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	12x6	11	0	Publicado	Marcela Tello-ElDia	Avant Premiere - Club de Lectores	2018-9-21 00:00:00	
163992	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	3x6	12	0	Arte	Marcela Tello-ElDia	Periodismo en todos los sentidos...	2018-9-21 00:00:00	
163993	PRENSA DEL LIMARI LTDA.	Par	Cuatricromia	Generales	6x6	14	0	Arte	Marcela Tello-ElDia		2018-9-21 00:00:00	
