op	cliente	ubicacion	color	disposicion	tamano	pagina	total	estado	vendedor	llamado	fecha_publicacion	
77606	AET CHILE SPA	Par	Cuatricromia	Generales	6x6	01	0	Publicado	Marcela Tello-ElDia	Muestra Bodies 	2015-6-15 00:00:00	
77647	SOCIEDAD DE RENTAS FALABELLA S.A	Par	Cuatricromia	Generales	35x3	03	200.000	Publicado	M Cristina Puga	Open Plaza IMPAR vertical	2015-6-15 00:00:00	
76288	brillador			UIP	17x2	04	9.211	Publicado	Italo Retamal	alto brillador 	2015-6-15 00:00:00	
76647	sociedad mi			UIP	5x2	04	2.808	Publicado	Italo Retamal	talhuen	2015-6-15 00:00:00	
76690	LARA Y CIA. AGUILAS TOCANDO EL CIEL			UIP	10x6	05	16.260	Publicado	Italo Retamal	tcm lara y cia	2015-6-15 00:00:00	
77086	SOC. HOTELERA VICHUQUEN LTDA.	Par	Blanco y negro	Generales	10x3	07	0	Publicado	Marcela Tello-ElDia	Almuerzos ejecutivos - Canje	2015-6-15 00:00:00	
77960	CORP. JUAN SUBERCASEAUX	Par	Blanco y negro	Generales	12x2	07	56.496	Publicado	Leonel Pizarro-Ovalle	citacion	2015-6-15 00:00:00	
76454	SOCIEDAD ERLER M. HERMANOS Y COMPA?	Par	Cuatricromia	Generales	6x6	08	16.065	Publicado	Claudio Romero	Muebles Alpina	2015-6-15 00:00:00	
77736	DABED Y CIA. LTDA., SELIM	Impar	Cuatricromia	Generales	6x6	09	23.077	Publicado	Italo Retamal	oferta aniv	2015-6-15 00:00:00	
77999	PRENSA DEL LIMARI LTDA.	Par	Blanco y negro	Generales	17x6	12	0	Publicado	Marcela Tello-ElDia		2015-6-15 00:00:00	
